row  column  (images_14_017.edf P-K*images_14_017.edf Ar-K**(2.3))
99  94  0
99  95  1.76769e+06
99  96  3.3004e+06
99  97  426694
99  98  1.53304e+06
99  99  290839
99  100  0
100  0  0
100  1  1.35125e+06
100  2  671783
100  3  661100
100  4  382220
100  5  99623.8
100  6  0
100  7  0
100  8  1.24297e+06
100  9  0
100  10  2.75378e+06
100  11  0
100  12  1.34808e+06
100  13  2.23011e+06
100  14  3.09424e+06
100  15  4.32737e+06
100  16  0
100  17  5.28223e+06
100  18  3.0215e+06
100  19  616342
100  20  0
100  21  991493
100  22  121397
100  23  3.53011e+06
100  24  2.68956e+06
100  25  1.37647e+06
100  26  6.7144e+06
100  27  4.51889e+06
100  28  1.03677e+06
100  29  416369
100  30  0
100  31  0
100  32  7.05109e+06
100  33  6.32236e+06
100  34  0
100  35  440506
100  36  4.41093e+06
100  37  7.31939e+06
100  38  4.23083e+06
100  39  2.07368e+06
100  40  1.03689e+06
100  41  6.55355e+06
100  42  1.06294e+07
100  43  4.31457e+06
100  44  3.97433e+06
100  45  7.80292e+06
100  46  7.67311e+06
100  47  9.55919e+06
100  48  316926
100  49  3.79489e+06
100  50  2.21411e+06
100  51  0
100  52  0
100  53  0
100  54  0
100  55  2.29917e+06
100  56  62839
100  57  0
100  58  366775
100  59  906465
100  60  472246
100  61  0
100  62  1.92539e+06
100  63  3.42139e+06
100  64  0
100  65  770128
100  66  1.80523e+06
100  67  0
100  68  0
100  69  638681
100  70  0
100  71  1.62138e+06
100  72  2.15321e+06
100  73  162715
100  74  0
100  75  2.05692e+06
100  76  0
100  77  6.16518e+06
100  78  4.34174e+06
100  79  2.0895e+06
100  80  0
100  81  0
100  82  764003
100  83  0
100  84  0
100  85  1.44704e+06
100  86  0
100  87  2.27988e+06
100  88  995585
100  89  0
100  90  59233.3
100  91  0
100  92  0
100  93  0
100  94  581745
100  95  0
100  96  680927
100  97  2.12778e+06
100  98  0
100  99  0
100  100  0

