row  column  (images_6a.edf K-K*images_6a.edf Ar-K**2.3)
12  8  1.19193e+07
12  9  5.53121e+06
12  10  3.68344e+06
12  11  7.1869e+06
12  12  8.7048e+06
12  13  0
12  14  1.59361e+07
12  15  9.15041e+06
12  16  1.04889e+07
12  17  1.4342e+07
12  18  2.20328e+07
12  19  1.38478e+07
12  20  8.04043e+06
12  21  9.93115e+06
12  22  2.755e+07
12  23  0
12  24  2.18755e+07
12  25  1.05215e+07
12  26  1.21943e+07
12  27  1.3934e+07
12  28  7.6508e+06
12  29  9.69678e+06
12  30  1.91188e+07
12  31  1.61481e+07
12  32  2.80992e+06
12  33  0
12  34  1.57148e+07
12  35  2.60941e+06
12  36  1.96349e+07
12  37  0
12  38  2.41219e+07
12  39  2.45613e+07
12  40  1.44901e+07
12  41  2.26068e+07
12  42  0
12  43  0
12  44  1.33074e+07
12  45  6.57998e+06
12  46  4.43804e+07
12  47  3.26551e+07
12  48  1.70557e+07
12  49  3.12682e+07
12  50  3.85405e+06
12  51  1.66229e+07
12  52  1.76595e+07
12  53  1.64793e+07
12  54  1.63617e+07
12  55  1.43038e+07
12  56  1.50295e+07
12  57  1.81043e+07
12  58  1.1966e+06
12  59  1.71916e+07
12  60  7.6049e+06
12  61  0
12  62  1.16659e+07
12  63  0
12  64  5.33549e+06
12  65  1.80594e+07
12  66  0
12  67  1.67534e+07
12  68  1.50598e+07
12  69  2.45069e+06
12  70  7.36507e+06
12  71  0
12  72  1.38262e+07
12  73  3.91553e+07
12  74  3.67243e+07
12  75  1.81002e+07
12  76  2.49118e+07
12  77  6.19537e+06
12  78  2.09984e+07
12  79  1.00394e+07
12  80  6.53654e+06
12  81  1.00377e+07
12  82  1.94049e+07
12  83  1.00606e+07
12  84  2.78999e+06
12  85  1.42411e+07
12  86  2.43139e+07
12  87  1.30401e+07
12  88  1.13561e+07
12  89  7.86653e+06
12  90  2.29456e+07
12  91  1.74787e+07
12  92  1.58646e+07
12  93  1.79817e+07
12  94  1.48568e+07
12  95  1.2737e+07
12  96  1.79408e+07
12  97  1.44033e+07
12  98  2.12129e+07
12  99  1.3292e+07
12  100  1.69567e+07
13  0  1.19392e+07
13  1  0
13  2  7.53841e+06
13  3  1.3292e+07
13  4  1.78907e+07
13  5  0
13  6  8.0911e+06
13  7  1.25888e+06
13  8  0
13  9  4.50241e+06
13  10  1.00909e+07
13  11  0
13  12  1.38719e+07
13  13  6.91686e+06
13  14  1.71773e+06
13  15  9.90501e+06
13  16  7.37033e+06
13  17  1.29903e+07
13  18  1.03156e+07
13  19  251072
13  20  1.29884e+07
13  21  9.80033e+06
13  22  1.85214e+07
13  23  1.29476e+07
13  24  0
13  25  2.28941e+07
13  26  0
13  27  8.00821e+06
13  28  9.45831e+06
13  29  8.13105e+06
13  30  7.24685e+06
13  31  1.62239e+07
13  32  2.02823e+07
13  33  1.75392e+07
13  34  1.17357e+07
13  35  1.66267e+07
13  36  6.69972e+06
13  37  6.50818e+06
13  38  1.77667e+07
13  39  0
13  40  0
13  41  1.00636e+07
13  42  3.63102e+06
13  43  2.82275e+06
13  44  1.35169e+07
13  45  1.74816e+07
13  46  4.46129e+07
13  47  2.95812e+07
13  48  1.57859e+07
13  49  5.89373e+06
13  50  2.40123e+07
13  51  0
13  52  0
13  53  0
13  54  1.42931e+07
13  55  1.39226e+07
13  56  1.70542e+07
13  57  0
13  58  1.08458e+07
13  59  2.81522e+07
13  60  2.01639e+07
13  61  2.61149e+07
13  62  0
13  63  2.10644e+06
13  64  1.89703e+07
13  65  1.28918e+07
13  66  1.33268e+07
13  67  1.9449e+07
13  68  1.25071e+07
13  69  1.75916e+07
13  70  2.81163e+07
13  71  1.85062e+07
13  72  2.33864e+07
13  73  3.69583e+07
13  74  3.98228e+07
13  75  8.60202e+06
13  76  1.89723e+07
13  77  1.04045e+07
13  78  1.38597e+07
13  79  2.62157e+07
13  80  1.59145e+07
13  81  1.79916e+07
13  82  2.56953e+07
13  83  1.5704e+07
13  84  2.13745e+07
13  85  3.96619e+06
13  86  1.62881e+07
13  87  1.64515e+07
13  88  3.58752e+07
13  89  2.52671e+07
13  90  2.22171e+07
13  91  2.11375e+06
13  92  1.00775e+07
13  93  2.21489e+07
13  94  1.61481e+07
13  95  2.12134e+07
13  96  9.59666e+06
13  97  1.34923e+07
13  98  1.37288e+07
13  99  1.55832e+07
13  100  1.11845e+07
14  0  0
14  1  1.13795e+07
14  2  9.7366e+06
14  3  0
14  4  7.88012e+06
14  5  7.29626e+06
14  6  1.01444e+07
14  7  0
14  8  1.84474e+07
14  9  9.99447e+06
14  10  1.43292e+07
14  11  0
14  12  1.88817e+07
14  13  1.40775e+07
14  14  0
14  15  9.5109e+06
14  16  1.14342e+07
14  17  4.55991e+06
14  18  1.33264e+07
14  19  1.78015e+07
14  20  8.60226e+06
14  21  7.7036e+06
14  22  7.53289e+06
14  23  0
14  24  2.92948e+06
14  25  9.48427e+06
14  26  0
14  27  1.50479e+07
14  28  0
14  29  1.28624e+07
14  30  6.88075e+06
14  31  1.11729e+07
14  32  1.55837e+07
14  33  1.73242e+07
14  34  1.505e+07
14  35  1.03863e+07
14  36  0
14  37  1.51259e+07
14  38  2.08015e+07
14  39  0
14  40  0
14  41  5.46419e+06
14  42  1.25232e+07
14  43  1.17524e+07
14  44  2.27234e+06
14  45  2.27371e+07
14  46  2.23134e+07
14  47  4.86367e+07
14  48  3.24643e+07
14  49  1.67533e+07
14  50  2.3579e+07
14  51  0
14  52  2.58745e+07
14  53  0
14  54  1.43585e+07
14  55  1.89252e+07
14  56  1.71533e+07
14  57  2.12502e+07
14  58  9.92999e+06
14  59  0
14  60  0
14  61  5.82946e+06
14  62  1.51701e+07
14  63  6.12485e+06
14  64  1.15324e+07
14  65  5.96521e+06
14  66  8.85637e+06
14  67  1.65745e+07
14  68  0
14  69  2.2705e+07
14  70  6.5147e+06
14  71  9.05961e+06
14  72  1.79628e+07
14  73  2.76184e+07
14  74  3.64224e+07
14  75  3.59864e+07
14  76  2.09098e+07
14  77  2.38816e+07
14  78  2.42537e+07
14  79  1.55937e+07
14  80  6.92229e+06
14  81  1.07017e+07
14  82  1.18577e+07
14  83  2.71307e+07
14  84  1.42708e+07
14  85  1.97375e+07
14  86  1.5527e+07
14  87  1.66419e+07
14  88  1.98243e+07
14  89  1.61776e+07
14  90  7.8577e+06
14  91  130625
14  92  8.9058e+06
14  93  6.13036e+06
14  94  1.0926e+07
14  95  1.86956e+07
14  96  3.83916e+06
14  97  1.31037e+07
14  98  1.36035e+07
14  99  1.21533e+07
14  100  2.18855e+07
15  0  1.9569e+06
15  1  1.39375e+07
15  2  1.58869e+07
15  3  5.99462e+06
15  4  2.0944e+07
15  5  1.82003e+07
15  6  1.00574e+07
15  7  1.44917e+07
15  8  0
15  9  1.7475e+07
15  10  1.2727e+07
15  11  0
15  12  8.09028e+06
15  13  0
15  14  8.24428e+06
15  15  1.36313e+07
15  16  1.07565e+07
15  17  0
15  18  2.23621e+07
15  19  3.4725e+06
15  20  1.24064e+07
15  21  1.24228e+07
15  22  1.14153e+07
15  23  0
15  24  9.40041e+06
15  25  6.96155e+06
15  26  1.45096e+07
15  27  3.47687e+06
15  28  2.32674e+06
15  29  1.25071e+07
15  30  9.53997e+06
15  31  1.22803e+07
15  32  1.95843e+07
15  33  2.26657e+07
15  34  1.83633e+07
15  35  0
15  36  0
15  37  1.65392e+07
15  38  2.91244e+06
15  39  0
15  40  8.98589e+06
15  41  9.01454e+06
15  42  2.9816e+06
15  43  2.27332e+07
15  44  2.01423e+07
15  45  2.99967e+07
15  46  5.26758e+07
15  47  5.73871e+07
15  48  1.8932e+07
15  49  1.05296e+06
15  50  1.96319e+07
15  51  1.97966e+07
15  52  1.6203e+07
15  53  7.54462e+06
15  54  1.29858e+07
15  55  2.40311e+07
15  56  1.31032e+07
15  57  1.526e+07
15  58  1.06458e+07
15  59  2.23181e+07
15  60  0
15  61  3.69305e+06
15  62  1.36543e+07
15  63  1.371e+07
15  64  1.17097e+07
15  65  0
15  66  0
15  67  1.39131e+07
15  68  7.9821e+06
15  69  8.0251e+06
15  70  7.1965e+06
15  71  7.47181e+06
15  72  2.22864e+07
15  73  2.59971e+07
15  74  3.53995e+07
15  75  3.06449e+07
15  76  1.41196e+07
15  77  1.29594e+07
15  78  2.35326e+07
15  79  1.48407e+07
15  80  1.1153e+07
15  81  1.77581e+07
15  82  2.67648e+07
15  83  1.49713e+07
15  84  1.46935e+07
15  85  6.18226e+06
15  86  1.35971e+07
15  87  2.70431e+07
15  88  1.69317e+07
15  89  8.96398e+06
15  90  2.15094e+07
15  91  1.63286e+07
15  92  4.2469e+06
15  93  1.28001e+07
15  94  1.15842e+07
15  95  1.05165e+07
15  96  1.14651e+07
15  97  1.30527e+07
15  98  1.02211e+07
15  99  1.33736e+07
15  100  1.08587e+07
16  0  9.44511e+06
16  1  4.69899e+06
16  2  9.25667e+06
16  3  4.6836e+06
16  4  3.68718e+06
16  5  0
16  6  6.78567e+06
16  7  1.15559e+07
16  8  1.05495e+07
16  9  0
16  10  0
16  11  1.08476e+07
16  12  1.04943e+07
16  13  0
16  14  0
16  15  0
16  16  0
16  17  4.99241e+06
16  18  1.92165e+07
16  19  1.37801e+07
16  20  1.10672e+07
16  21  1.20044e+07
16  22  6.88156e+06
16  23  7.86309e+06
16  24  1.29877e+07
16  25  7.424e+06
16  26  7.70698e+06
16  27  9.72772e+06
16  28  1.42083e+07
16  29  1.45414e+07
16  30  0
16  31  0
16  32  2.31423e+07
16  33  8.35973e+06
16  34  1.96054e+07
16  35  1.94239e+07
16  36  1.02383e+07
16  37  1.95566e+07
16  38  1.0364e+07
16  39  2.1614e+07
16  40  0
16  41  1.17329e+07
16  42  0
16  43  5.96032e+06
16  44  4.32445e+06
16  45  2.42831e+07
16  46  6.89144e+07
16  47  4.2338e+07
16  48  3.06104e+07
16  49  6.81956e+06
16  50  2.3392e+07
16  51  1.8612e+07
16  52  8.40462e+06
16  53  0
16  54  8.51554e+06
16  55  0
16  56  6.67788e+06
16  57  0
16  58  1.53438e+07
16  59  0
16  60  1.13486e+07
16  61  8.31639e+06
16  62  1.22761e+07
16  63  5.21514e+06
16  64  8.02662e+06
16  65  0
16  66  1.89709e+07
16  67  9.8639e+06
16  68  0
16  69  0
16  70  1.05779e+07
16  71  1.43327e+07
16  72  2.44727e+07
16  73  2.69881e+07
16  74  3.61737e+07
16  75  3.00542e+07
16  76  2.04043e+07
16  77  5.3482e+06
16  78  2.15754e+07
16  79  2.04182e+07
16  80  1.45437e+07
16  81  1.7083e+07
16  82  1.51795e+07
16  83  1.07537e+07
16  84  0
16  85  1.22407e+07
16  86  1.83028e+07
16  87  1.6529e+06
16  88  1.98089e+07
16  89  2.09767e+07
16  90  1.80173e+07
16  91  1.21735e+07
16  92  1.13308e+07
16  93  1.03833e+07
16  94  9.88281e+06
16  95  1.23519e+07
16  96  1.75246e+07
16  97  1.29762e+07
16  98  8.60112e+06
16  99  6.43292e+06
16  100  9.59424e+06
17  0  1.43652e+07
17  1  9.4607e+06
17  2  1.16192e+07
17  3  1.2014e+07
17  4  5.28654e+06
17  5  1.57149e+07
17  6  1.69877e+07
17  7  0
17  8  0
17  9  9.51334e+06
17  10  0
17  11  5.8305e+06
17  12  1.672e+07
17  13  5.38888e+06
17  14  1.26861e+07
17  15  1.09109e+07
17  16  1.95998e+07
17  17  1.21806e+07
17  18  1.06043e+07
17  19  1.30574e+07
17  20  1.0273e+07
17  21  1.38483e+07
17  22  7.29654e+06
17  23  0
17  24  1.19619e+07
17  25  0
17  26  1.35626e+07
17  27  0
17  28  1.81388e+06
17  29  0
17  30  1.22222e+07
17  31  0
17  32  2.03564e+07
17  33  54806
17  34  7.52215e+06
17  35  0
17  36  1.14323e+07
17  37  1.4544e+07
17  38  1.29104e+07
17  39  9.49358e+06
17  40  1.33263e+07
17  41  5.86305e+06
17  42  1.78869e+07
17  43  0
17  44  1.23561e+07
17  45  4.04875e+07
17  46  6.44716e+07
17  47  5.59703e+07
17  48  2.16455e+07
17  49  0
17  50  1.37297e+06
17  51  1.90317e+07
17  52  7.80667e+06
17  53  1.68169e+07
17  54  1.33563e+07
17  55  1.93294e+07
17  56  1.1006e+07
17  57  1.04089e+07
17  58  2.35333e+07
17  59  1.45135e+07
17  60  4.05953e+06
17  61  1.07235e+07
17  62  1.0788e+07
17  63  7.12969e+06
17  64  1.83775e+07
17  65  0
17  66  1.51013e+07
17  67  5.10639e+06
17  68  6.76549e+06
17  69  3.08651e+07
17  70  1.11543e+07
17  71  1.85339e+07
17  72  2.85363e+07
17  73  2.25022e+07
17  74  1.46811e+07
17  75  2.16302e+07
17  76  1.42279e+07
17  77  1.9567e+07
17  78  7.72489e+06
17  79  1.1259e+07
17  80  3.22583e+07
17  81  1.77943e+07
17  82  0
17  83  8.21529e+06
17  84  1.22543e+07
17  85  3.55622e+06
17  86  952576
17  87  2.1862e+07
17  88  1.14318e+07
17  89  2.41544e+07
17  90  1.70069e+07
17  91  1.60651e+07
17  92  1.28014e+07
17  93  7.77364e+06
17  94  6.67449e+06
17  95  6.60234e+06
17  96  1.77236e+07
17  97  4.6639e+06
17  98  1.30169e+07
17  99  9.02428e+06
17  100  1.01678e+07
18  0  5.59669e+06
18  1  4.15075e+06
18  2  8.27861e+06
18  3  1.52436e+07
18  4  7.36064e+06
18  5  8.5011e+06
18  6  7.20426e+06
18  7  9.09071e+06
18  8  6.38266e+06
18  9  2.66621e+07
18  10  1.11523e+07
18  11  6.37336e+06
18  12  4.81065e+06
18  13  0
18  14  1.07479e+07
18  15  0
18  16  1.11362e+07
18  17  0
18  18  0
18  19  0
18  20  1.02399e+07
18  21  800489
18  22  0
18  23  7.33638e+06
18  24  9.8924e+06
18  25  0
18  26  1.30004e+07
18  27  1.29029e+07
18  28  0
18  29  0
18  30  1.48493e+07
18  31  0
18  32  1.77049e+07
18  33  1.78223e+07
18  34  2.14579e+07
18  35  1.26873e+07
18  36  0
18  37  0
18  38  1.73338e+07
18  39  1.9744e+07
18  40  5.70368e+06
18  41  1.61711e+07
18  42  1.69756e+07
18  43  0
18  44  1.74734e+07
18  45  4.05973e+07
18  46  4.62807e+07
18  47  8.69821e+06
18  48  2.87105e+07
18  49  1.39977e+07
18  50  1.26229e+07
18  51  0
18  52  1.28557e+07
18  53  1.91633e+07
18  54  1.64871e+07
18  55  1.39028e+07
18  56  8.37414e+06
18  57  1.60756e+07
18  58  1.93611e+07
18  59  1.63187e+07
18  60  0
18  61  1.42489e+07
18  62  1.57619e+07
18  63  0
18  64  0
18  65  2.32841e+06
18  66  9.03096e+06
18  67  1.43538e+07
18  68  3.04046e+06
18  69  1.55171e+07
18  70  8.26485e+06
18  71  1.04222e+07
18  72  8.00721e+06
18  73  1.92934e+07
18  74  1.96911e+07
18  75  3.23896e+07
18  76  1.64362e+07
18  77  0
18  78  9.92748e+06
18  79  1.56015e+07
18  80  0
18  81  8.11726e+06
18  82  8.47423e+06
18  83  9.94054e+06
18  84  1.17262e+07
18  85  2.07848e+07
18  86  1.59313e+06
18  87  8.99037e+06
18  88  1.59877e+07
18  89  2.39729e+07
18  90  2.98351e+07
18  91  2.00843e+07
18  92  1.15959e+07
18  93  1.30406e+07
18  94  9.48117e+06
18  95  1.63819e+07
18  96  2.16963e+07
18  97  1.05647e+07
18  98  1.56672e+07
18  99  1.61838e+07
18  100  9.06001e+06
19  0  6.92286e+06
19  1  0
19  2  0
19  3  268293
19  4  6.53326e+06
19  5  0
19  6  0
19  7  0
19  8  1.03748e+07
19  9  6.23117e+06
19  10  4.3607e+06
19  11  1.30919e+07
19  12  1.19633e+07
19  13  1.32757e+07
19  14  1.3828e+07
19  15  1.24482e+07
19  16  0
19  17  1.01481e+07
19  18  0
19  19  1.21972e+07
19  20  5.36719e+06
19  21  7.24117e+06
19  22  1.55476e+07
19  23  3.23685e+06
19  24  9.50966e+06
19  25  1.05497e+07
19  26  0
19  27  7.36587e+06
19  28  2.68445e+06
19  29  1.2863e+07
19  30  1.52645e+07
19  31  1.49089e+07
19  32  1.80053e+07
19  33  4.46732e+06
19  34  3.19595e+06
19  35  1.56667e+07
19  36  1.28645e+07
19  37  1.08793e+07
19  38  1.67431e+07
19  39  0
19  40  1.449e+07
19  41  8.84215e+06
19  42  3.51105e+06
19  43  1.53781e+07
19  44  1.6188e+07
19  45  4.18471e+07
19  46  5.66742e+07
19  47  7.05383e+07
19  48  0
19  49  2.03059e+07
19  50  0
19  51  1.79733e+07
19  52  2.28716e+07
19  53  1.77126e+07
19  54  9.31913e+06
19  55  1.7298e+07
19  56  6.25156e+06
19  57  1.61984e+07
19  58  1.87546e+07
19  59  1.46166e+07
19  60  1.30154e+07
19  61  1.48997e+07
19  62  1.4664e+07
19  63  1.80837e+07
19  64  1.54976e+07
19  65  1.88026e+07
19  66  4.24025e+06
19  67  1.32514e+07
19  68  1.60075e+07
19  69  2.53061e+07
19  70  4.84195e+06
19  71  2.11925e+07
19  72  5.7822e+06
19  73  3.33065e+07
19  74  2.09491e+07
19  75  0
19  76  0
19  77  2.52578e+07
19  78  2.21753e+07
19  79  1.31816e+07
19  80  1.05335e+07
19  81  1.09882e+07
19  82  1.06172e+07
19  83  2.17288e+07
19  84  3.84016e+06
19  85  1.05049e+07
19  86  2.20733e+07
19  87  2.06296e+07
19  88  2.26786e+07
19  89  2.80319e+07
19  90  1.83461e+07
19  91  1.27303e+07
19  92  1.81896e+07
19  93  8.93237e+06
19  94  2.30745e+07
19  95  1.37005e+07
19  96  1.32644e+07
19  97  9.96785e+06
19  98  9.72329e+06
19  99  1.93173e+07
19  100  1.69765e+07
20  0  1.34132e+07
20  1  1.19647e+07
20  2  9.00771e+06
20  3  6.61327e+06
20  4  1.36091e+07
20  5  0
20  6  0
20  7  1.36706e+07
20  8  7.66844e+06
20  9  1.36016e+07
20  10  1.97118e+07
20  11  1.08601e+07
20  12  1.37636e+07
20  13  9.30469e+06
20  14  6.93151e+06
20  15  6.69699e+06
20  16  4.87417e+06
20  17  0
20  18  2.37136e+07
20  19  0
20  20  383360
20  21  1.19354e+07
20  22  1.40857e+07
20  23  0
20  24  0
20  25  7.36537e+06
20  26  0
20  27  2.08069e+07
20  28  1.20616e+07
20  29  7.75486e+06
20  30  1.1686e+07
20  31  1.34543e+07
20  32  4.98452e+06
20  33  0
20  34  1.0486e+07
20  35  2.1777e+07
20  36  8.44526e+06
20  37  0
20  38  2.65952e+07
20  39  3.24598e+07
20  40  1.14253e+07
20  41  0
20  42  0
20  43  2.24348e+07
20  44  2.82701e+07
20  45  0
20  46  1.36273e+07
20  47  8.04684e+07
20  48  4.30489e+07
20  49  2.39843e+07
20  50  1.83642e+07
20  51  1.89658e+07
20  52  2.25803e+07
20  53  5.67228e+06
20  54  1.05899e+07
20  55  1.51628e+07
20  56  2.04481e+07
20  57  1.56913e+07
20  58  5.79291e+06
20  59  2.04995e+07
20  60  1.55024e+07
20  61  0
20  62  1.54513e+07
20  63  1.75484e+07
20  64  8.66364e+06
20  65  1.46986e+07
20  66  1.76769e+07
20  67  2.06279e+06
20  68  2.2152e+07
20  69  1.73921e+07
20  70  9.06131e+06
20  71  6.73673e+06
20  72  1.65171e+07
20  73  2.81953e+06
20  74  1.93286e+07
20  75  2.19828e+07
20  76  0
20  77  1.6326e+07
20  78  1.71737e+07
20  79  2.57359e+07
20  80  2.7015e+07
20  81  2.59801e+07
20  82  1.26906e+07
20  83  1.49342e+07
20  84  1.1926e+07
20  85  1.80059e+07
20  86  1.60075e+07
20  87  1.40456e+07
20  88  2.54733e+07
20  89  2.89911e+07
20  90  2.64196e+07
20  91  1.84077e+07
20  92  2.45851e+07
20  93  8.17307e+06
20  94  1.28186e+07
20  95  1.27442e+07
20  96  2.41923e+07
20  97  8.00644e+06
20  98  1.81685e+07
20  99  2.74249e+07
20  100  1.2284e+07
21  0  2.6914e+06
21  1  0
21  2  6.04114e+06
21  3  3.91675e+06
21  4  1.201e+07
21  5  1.28207e+07
21  6  7.77445e+06
21  7  3.95762e+06
21  8  1.30473e+07
21  9  1.36724e+07
21  10  0
21  11  1.78125e+07
21  12  1.22009e+07
21  13  0
21  14  1.29716e+07
21  15  1.86163e+07
21  16  1.06412e+07
21  17  8.49942e+06
21  18  9.01618e+06
21  19  1.14662e+07
21  20  0
21  21  1.58707e+07
21  22  7.44094e+06
21  23  1.29953e+07
21  24  1.34803e+07
21  25  7.73815e+06
21  26  8.23811e+06
21  27  1.02587e+07
21  28  6.94252e+06
21  29  7.71952e+06
21  30  1.5825e+07
21  31  1.80861e+07
21  32  6.25712e+06
21  33  2.2931e+07
21  34  7.82967e+06
21  35  5.58008e+06
21  36  3.5069e+06
21  37  0
21  38  1.91023e+07
21  39  2.02649e+07
21  40  0
21  41  1.53241e+07
21  42  4.93928e+06
21  43  1.73474e+07
21  44  2.51197e+07
21  45  6.41092e+07
21  46  1.18931e+08
21  47  4.07534e+07
21  48  0
21  49  0
21  50  1.87208e+07
21  51  1.98984e+07
21  52  1.78383e+07
21  53  2.18811e+07
21  54  0
21  55  7.95229e+06
21  56  1.6957e+07
21  57  1.17418e+07
21  58  1.74209e+07
21  59  577908
21  60  2.31408e+07
21  61  0
21  62  1.24857e+07
21  63  3.95838e+06
21  64  1.13983e+07
21  65  1.10253e+07
21  66  1.44257e+07
21  67  6.73862e+06
21  68  1.24205e+07
21  69  1.91067e+07
21  70  1.17121e+07
21  71  1.31172e+07
21  72  1.35659e+07
21  73  2.28574e+07
21  74  1.83604e+07
21  75  4.42349e+07
21  76  2.09468e+07
21  77  0
21  78  1.39711e+07
21  79  7.99722e+06
21  80  1.10881e+07
21  81  1.29562e+07
21  82  1.88646e+07
21  83  1.22941e+07
21  84  1.28372e+07
21  85  2.38659e+07
21  86  2.71266e+07
21  87  0
21  88  2.6885e+07
21  89  2.34715e+07
21  90  3.33143e+07
21  91  6.84962e+06
21  92  1.0615e+07
21  93  4.84792e+06
21  94  7.86009e+06
21  95  2.2658e+07
21  96  1.34293e+07
21  97  825068
21  98  9.47086e+06
21  99  1.39676e+07
21  100  1.24583e+07
22  0  0
22  1  0
22  2  8.96391e+06
22  3  6.36332e+06
22  4  0
22  5  0
22  6  1.41284e+07
22  7  5.83675e+06
22  8  0
22  9  1.337e+07
22  10  9.70105e+06
22  11  1.42602e+07
22  12  0
22  13  1.30253e+07
22  14  2.0906e+07
22  15  0
22  16  1.48066e+06
22  17  1.20532e+07
22  18  9.98115e+06
22  19  8.29073e+06
22  20  1.29695e+07
22  21  9.82698e+06
22  22  0
22  23  1.70445e+07
22  24  5.93925e+06
22  25  0
22  26  0
22  27  1.99674e+07
22  28  6.78107e+06
22  29  1.069e+07
22  30  0
22  31  0
22  32  7.76723e+06
22  33  1.62394e+07
22  34  0
22  35  1.57744e+07
22  36  1.44699e+07
22  37  2.00834e+07
22  38  1.74224e+07
22  39  5.82282e+06
22  40  6.16375e+06
22  41  9.8009e+06
22  42  7.48014e+06
22  43  1.31345e+07
22  44  2.90857e+07
22  45  3.47185e+07
22  46  9.37638e+07
22  47  1.1828e+08
22  48  2.62569e+07
22  49  0
22  50  1.05802e+07
22  51  1.86091e+07
22  52  1.44603e+07
22  53  0
22  54  7.35746e+06
22  55  2.2181e+07
22  56  7.82585e+06
22  57  1.56036e+07
22  58  1.64839e+07
22  59  1.26885e+07
22  60  8.72069e+06
22  61  8.70847e+06
22  62  2.15538e+07
22  63  1.44489e+07
22  64  1.34259e+07
22  65  1.15911e+06
22  66  1.62575e+07
22  67  1.24352e+07
22  68  1.18259e+07
22  69  2.53194e+06
22  70  0
22  71  9.1859e+06
22  72  8.04032e+06
22  73  1.51128e+07
22  74  2.06949e+07
22  75  1.10155e+07
22  76  2.62323e+06
22  77  1.21508e+07
22  78  1.8945e+07
22  79  2.02206e+07
22  80  2.659e+06
22  81  1.414e+07
22  82  1.45038e+07
22  83  2.17469e+07
22  84  1.40676e+07
22  85  2.05661e+07
22  86  1.25574e+07
22  87  2.22852e+07
22  88  2.69925e+07
22  89  2.60087e+07
22  90  3.09517e+07
22  91  3.43843e+06
22  92  1.63378e+07
22  93  7.05417e+06
22  94  1.47798e+07
22  95  9.3709e+06
22  96  1.18429e+07
22  97  1.82705e+07
22  98  6.5559e+06
22  99  2.58164e+07
22  100  1.00072e+07
23  0  1.07819e+07
23  1  1.40645e+07
23  2  1.40919e+07
23  3  5.32528e+06
23  4  8.32095e+06
23  5  0
23  6  0
23  7  0
23  8  1.49446e+07
23  9  1.05349e+07
23  10  0
23  11  1.20219e+07
23  12  5.20362e+06
23  13  7.29114e+06
23  14  7.64416e+06
23  15  2.58878e+07
23  16  2.53529e+07
23  17  1.09923e+07
23  18  0
23  19  8.42654e+06
23  20  78457.9
23  21  1.28836e+07
23  22  1.60543e+07
23  23  0
23  24  3.99647e+06
23  25  1.13311e+07
23  26  5.7796e+06
23  27  0
23  28  7.87725e+06
23  29  0
23  30  0
23  31  1.25438e+07
23  32  0
23  33  1.18784e+07
23  34  1.51907e+07
23  35  2.0096e+07
23  36  1.77261e+07
23  37  2.1103e+07
23  38  1.10184e+07
23  39  2.43143e+07
23  40  1.58352e+07
23  41  1.27007e+07
23  42  1.0327e+07
23  43  0
23  44  3.08212e+07
23  45  4.81377e+07
23  46  1.14533e+08
23  47  3.78476e+07
23  48  2.20005e+07
23  49  3.12236e+07
23  50  2.02606e+07
23  51  1.88206e+07
23  52  0
23  53  1.91515e+07
23  54  1.51191e+07
23  55  1.39493e+07
23  56  1.90411e+07
23  57  1.72801e+07
23  58  1.50882e+07
23  59  0
23  60  1.69597e+07
23  61  1.31742e+07
23  62  1.20752e+07
23  63  1.77053e+07
23  64  2.28453e+07
23  65  1.80388e+07
23  66  1.31832e+07
23  67  1.81338e+07
23  68  6.87633e+06
23  69  1.51763e+07
23  70  2.099e+07
23  71  2.38353e+07
23  72  1.36467e+07
23  73  2.35386e+07
23  74  2.18087e+07
23  75  1.26098e+07
23  76  1.17628e+07
23  77  1.3876e+07
23  78  2.38354e+07
23  79  1.17361e+07
23  80  5.60056e+06
23  81  1.67753e+07
23  82  0
23  83  4.39884e+06
23  84  1.73353e+07
23  85  2.4624e+07
23  86  1.79922e+07
23  87  1.88772e+07
23  88  4.68448e+07
23  89  1.4472e+07
23  90  2.3894e+07
23  91  1.87302e+07
23  92  1.5506e+07
23  93  6.76665e+06
23  94  9.90937e+06
23  95  5.42083e+06
23  96  1.87974e+07
23  97  2.31757e+07
23  98  1.22756e+07
23  99  7.86368e+06
23  100  9.67249e+06
24  0  7.53039e+06
24  1  0
24  2  4.14451e+06
24  3  6.44936e+06
24  4  1.10659e+07
24  5  8.68853e+06
24  6  0
24  7  0
24  8  8.76314e+06
24  9  0
24  10  1.47521e+07
24  11  1.26236e+07
24  12  1.42335e+07
24  13  1.2791e+07
24  14  0
24  15  5.64762e+06
24  16  6.44956e+06
24  17  9.71341e+06
24  18  0
24  19  0
24  20  0
24  21  6.52425e+06
24  22  7.329e+06
24  23  1.43603e+07
24  24  0
24  25  0
24  26  1.17853e+07
24  27  1.1422e+06
24  28  0
24  29  1.53939e+07
24  30  5.07639e+06
24  31  1.1088e+07
24  32  1.00662e+07
24  33  1.40199e+07
24  34  8.74419e+06
24  35  0
24  36  0
24  37  2.10515e+06
24  38  1.38112e+07
24  39  0
24  40  7.73953e+06
24  41  1.7822e+07
24  42  6.75736e+06
24  43  1.84109e+07
24  44  2.82793e+07
24  45  3.31342e+07
24  46  9.64461e+07
24  47  1.19632e+08
24  48  3.34959e+07
24  49  0
24  50  1.18801e+07
24  51  1.56136e+06
24  52  1.52548e+07
24  53  2.20519e+07
24  54  1.48321e+07
24  55  1.31831e+07
24  56  0
24  57  0
