row  column  (images_6a.edf P-K*images_6a.edf Ar-K**2.3)
87  32  6.8715e+06
87  33  6.98102e+06
87  34  1.15974e+07
87  35  8.39035e+06
87  36  150233
87  37  6.43805e+06
87  38  0
87  39  138120
87  40  6.93947e+06
87  41  4.40476e+06
87  42  3.19736e+06
87  43  4.25645e+06
87  44  1.00222e+06
87  45  1.38884e+07
87  46  1.0785e+07
87  47  1.55116e+07
87  48  0
87  49  6.89656e+06
87  50  5.74705e+06
87  51  0
87  52  4.89049e+06
87  53  1.74838e+07
87  54  3.19153e+06
87  55  1.33995e+07
87  56  2.22667e+07
87  57  1.95236e+07
87  58  1.53844e+07
87  59  2.0831e+07
87  60  1.91586e+07
87  61  2.28497e+07
87  62  2.2993e+07
87  63  3.32654e+07
87  64  2.21458e+07
87  65  2.83951e+07
87  66  4.28814e+07
87  67  1.88594e+07
87  68  2.62773e+07
87  69  2.48566e+07
87  70  1.74719e+07
87  71  1.27625e+07
87  72  4.33686e+07
87  73  2.62048e+07
87  74  3.52098e+07
87  75  2.55207e+07
87  76  3.41392e+07
87  77  3.08383e+07
87  78  4.05531e+07
87  79  1.05591e+07
87  80  1.66412e+07
87  81  5.6989e+06
87  82  1.86947e+07
87  83  2.29379e+07
87  84  1.95478e+07
87  85  3.98605e+07
87  86  1.38952e+07
87  87  2.5286e+07
87  88  3.15198e+07
87  89  3.79659e+07
87  90  2.97104e+07
87  91  2.17575e+07
87  92  1.68869e+07
87  93  3.6727e+07
87  94  3.6788e+07
87  95  3.62266e+07
87  96  3.40528e+07
87  97  3.49743e+07
87  98  3.53281e+07
87  99  2.26325e+07
87  100  4.50795e+07
88  0  6.71659e+06
88  1  1.00335e+07
88  2  1.05741e+07
88  3  8.28781e+06
88  4  0
88  5  5.03927e+06
88  6  4.90991e+06
88  7  1.20107e+07
88  8  1.38481e+07
88  9  3.68575e+06
88  10  1.40561e+07
88  11  0
88  12  2.30195e+06
88  13  6.32271e+06
88  14  1.05432e+07
88  15  3.5381e+06
88  16  9.40378e+06
88  17  1.0735e+06
88  18  1.1707e+07
88  19  6.11673e+06
88  20  1.01777e+06
88  21  0
88  22  8.76875e+06
88  23  3.09077e+06
88  24  3.9281e+06
88  25  4.40846e+06
88  26  0
88  27  1.15973e+07
88  28  7.88357e+06
88  29  3.63367e+06
88  30  2.61447e+06
88  31  7.26561e+06
88  32  5.55173e+06
88  33  1.18826e+07
88  34  1.18485e+07
88  35  8.54984e+06
88  36  9.48192e+06
88  37  3.03969e+06
88  38  4.65097e+06
88  39  1.72408e+06
88  40  2.38113e+06
88  41  1.00999e+06
88  42  1.07549e+06
88  43  2.60113e+06
88  44  1.0133e+07
88  45  1.96136e+06
88  46  5.50807e+06
88  47  7.98268e+06
88  48  1.08504e+07
88  49  0
88  50  1.11108e+07
88  51  7.67104e+06
88  52  1.35623e+07
88  53  1.54337e+07
88  54  1.2554e+07
88  55  1.00276e+07
88  56  1.94412e+07
88  57  1.83238e+07
88  58  1.25204e+07
88  59  1.56031e+07
88  60  1.51128e+07
88  61  2.00726e+07
88  62  1.43839e+07
88  63  2.30613e+07
88  64  3.23237e+07
88  65  7.90745e+06
88  66  2.67836e+07
88  67  2.2902e+07
88  68  2.59069e+07
88  69  2.41313e+07
88  70  2.1778e+07
88  71  1.98942e+07
88  72  1.53754e+07
88  73  2.26749e+07
88  74  3.26317e+07
88  75  3.35857e+07
88  76  2.38361e+07
88  77  1.97117e+07
88  78  3.19426e+07
88  79  1.46868e+07
88  80  1.71709e+07
88  81  1.97529e+07
88  82  1.97128e+07
88  83  2.35442e+07
88  84  1.73763e+07
88  85  2.57317e+07
88  86  2.07177e+07
88  87  2.67698e+07
88  88  2.83426e+07
88  89  2.2165e+07
88  90  2.56419e+07
88  91  2.0235e+07
88  92  3.12964e+07
88  93  3.42991e+07
88  94  3.10313e+07
88  95  1.87907e+07
88  96  3.65092e+07
88  97  4.31999e+07
88  98  3.64879e+07
88  99  2.88074e+07
88  100  2.91026e+07
89  0  5.92433e+06
89  1  5.83293e+06
89  2  0
89  3  5.38795e+06
89  4  9.01871e+06
89  5  3.72976e+06
89  6  9.12446e+06
89  7  1.30805e+07
89  8  9.09759e+06
89  9  9.28568e+06
89  10  6.81855e+06
89  11  6.09146e+06
89  12  4.38322e+06
89  13  1.35774e+07
89  14  2.73863e+06
89  15  9.63898e+06
89  16  5.77583e+06
89  17  1.04437e+07
89  18  8.49307e+06
89  19  921455
89  20  3.4752e+06
89  21  7.0028e+06
89  22  8.39693e+06
89  23  3.54035e+06
89  24  794964
89  25  4.81399e+06
89  26  3.45062e+06
89  27  4.26529e+06
89  28  4.68405e+06
89  29  2.86968e+06
89  30  1.2767e+06
89  31  5.02767e+06
89  32  6.98663e+06
89  33  2.55403e+06
89  34  3.47575e+06
89  35  1.35002e+07
89  36  1.5051e+07
89  37  0
89  38  7.44918e+06
89  39  7.93554e+06
89  40  4.52581e+06
89  41  0
89  42  0
89  43  0
89  44  3.4848e+06
89  45  6.19992e+06
89  46  1.11168e+07
89  47  1.15378e+07
89  48  2.56967e+06
89  49  1.77751e+07
89  50  579983
89  51  6.11099e+06
89  52  7.75292e+06
89  53  0
89  54  9.37205e+06
89  55  9.26336e+06
89  56  1.9812e+07
89  57  1.99796e+07
89  58  4.15144e+06
89  59  8.40737e+06
89  60  1.32523e+07
89  61  2.21106e+07
89  62  1.89152e+07
89  63  1.56017e+07
89  64  1.90311e+07
89  65  2.27931e+07
89  66  1.63752e+07
89  67  3.02656e+07
89  68  1.82894e+07
89  69  2.82536e+07
89  70  1.95286e+07
89  71  1.76527e+07
89  72  2.79712e+07
89  73  1.78729e+07
89  74  3.0337e+07
89  75  1.67751e+07
89  76  3.03367e+07
89  77  1.50195e+07
89  78  2.20067e+07
89  79  2.51253e+07
89  80  1.42108e+07
89  81  2.3128e+07
89  82  1.2667e+07
89  83  1.73818e+07
89  84  1.4998e+07
89  85  2.63292e+07
89  86  2.4607e+07
89  87  1.31355e+07
89  88  3.36639e+07
89  89  2.29612e+07
89  90  1.87369e+07
89  91  2.85782e+07
89  92  8.76762e+06
89  93  2.27747e+07
89  94  3.29965e+07
89  95  3.04532e+07
89  96  3.76872e+07
89  97  5.17228e+07
89  98  3.12056e+07
89  99  2.28811e+07
89  100  1.92184e+07
90  0  5.042e+06
90  1  0
90  2  4.57215e+06
90  3  8.02739e+06
90  4  4.70517e+06
90  5  3.80489e+06
90  6  4.04262e+06
90  7  4.12462e+06
90  8  1.20772e+07
90  9  7.55959e+06
90  10  5.85239e+06
90  11  1.65585e+07
90  12  2.96194e+06
90  13  2.60126e+06
90  14  5.4771e+06
90  15  1.18824e+07
90  16  3.8343e+06
90  17  0
90  18  1.06543e+06
90  19  2.79817e+06
90  20  2.68336e+06
90  21  2.29972e+06
90  22  3.15005e+06
90  23  0
90  24  947573
90  25  4.84555e+06
90  26  6.56677e+06
90  27  1.09626e+06
90  28  3.11157e+06
90  29  0
90  30  0
90  31  4.06856e+06
90  32  3.81976e+06
90  33  1.18214e+07
90  34  8.04553e+06
90  35  0
90  36  1.16035e+06
90  37  235815
90  38  1.45451e+06
90  39  1.83494e+06
90  40  7.69148e+06
90  41  1.16455e+07
90  42  3.81835e+06
90  43  1.7658e+06
90  44  0
90  45  219609
90  46  979069
90  47  2.926e+06
90  48  0
90  49  8.69773e+06
90  50  8.22925e+06
90  51  1.37187e+07
90  52  1.31985e+07
90  53  1.04418e+07
90  54  1.97176e+07
90  55  5.96968e+06
90  56  1.4893e+07
90  57  2.26221e+07
90  58  8.06374e+06
90  59  4.78803e+06
90  60  1.90929e+07
90  61  1.79884e+07
90  62  1.67356e+07
90  63  1.98351e+07
90  64  1.62909e+07
90  65  2.17981e+07
90  66  1.40747e+07
90  67  2.72582e+07
90  68  2.22086e+07
90  69  8.16661e+06
90  70  2.56137e+07
90  71  9.18675e+06
90  72  1.31527e+07
90  73  2.50987e+07
90  74  3.39939e+07
90  75  2.0791e+07
90  76  3.12352e+07
90  77  2.65187e+07
90  78  2.5638e+07
90  79  1.66894e+07
90  80  2.15666e+07
90  81  1.24371e+07
90  82  1.18933e+07
90  83  1.62924e+07
90  84  1.68575e+07
90  85  1.13024e+07
90  86  2.33244e+07
90  87  1.71452e+07
90  88  3.2864e+07
90  89  1.87714e+07
90  90  2.13848e+07
90  91  3.10411e+07
90  92  1.81771e+07
90  93  1.59777e+07
90  94  1.93679e+07
90  95  3.77774e+07
90  96  3.43465e+07
90  97  4.01736e+07
90  98  3.14191e+07
90  99  2.36171e+07
90  100  2.55968e+07
91  0  835810
91  1  8.25512e+06
91  2  0
91  3  2.09883e+06
91  4  7.27664e+06
91  5  4.9393e+06
91  6  1.69211e+07
91  7  1.87988e+06
91  8  0
91  9  4.77877e+06
91  10  2.15084e+06
91  11  4.82676e+06
91  12  3.76778e+06
91  13  0
91  14  3.37382e+06
91  15  2.24835e+06
91  16  8.84799e+06
91  17  8.63703e+06
91  18  1.58792e+06
91  19  1.44055e+06
91  20  4.83797e+06
91  21  1.43412e+06
91  22  2.57953e+06
91  23  0
91  24  0
91  25  0
91  26  2.73367e+06
91  27  0
91  28  1.25615e+07
91  29  9.67152e+06
91  30  5.4654e+06
91  31  3.33248e+06
91  32  1.11152e+06
91  33  7.90102e+06
91  34  2.18755e+06
91  35  1.58057e+07
91  36  3.39641e+06
91  37  6.16066e+06
91  38  0
91  39  9.05665e+06
91  40  1.13192e+07
91  41  0
91  42  4.58601e+06
91  43  555333
91  44  2.4287e+06
91  45  6.43469e+06
91  46  7.75412e+06
91  47  5.12617e+06
91  48  1.0183e+07
91  49  4.27915e+06
91  50  1.61096e+07
91  51  3.87506e+06
91  52  1.66617e+07
91  53  1.837e+07
91  54  1.68393e+07
91  55  8.41798e+06
91  56  2.14536e+07
91  57  628389
91  58  1.03598e+07
91  59  1.20805e+07
91  60  6.8774e+06
91  61  1.30877e+07
91  62  2.24643e+07
91  63  1.81503e+07
91  64  1.17684e+07
91  65  1.20797e+07
91  66  1.94964e+07
91  67  1.69923e+07
91  68  2.10114e+07
91  69  2.08862e+07
91  70  2.02702e+07
91  71  1.60369e+07
91  72  2.97746e+07
91  73  2.01152e+07
91  74  2.40099e+07
91  75  2.69186e+07
91  76  4.81878e+07
91  77  1.41961e+07
91  78  2.22049e+07
91  79  2.35181e+07
91  80  1.14734e+07
91  81  2.0248e+07
91  82  8.78729e+06
91  83  1.89232e+07
91  84  2.78564e+07
91  85  1.74186e+07
91  86  3.79115e+07
91  87  2.14115e+07
91  88  2.06432e+07
91  89  2.33873e+07
91  90  1.99819e+07
91  91  2.19827e+07
91  92  3.33774e+07
91  93  2.72964e+07
91  94  1.89174e+07
91  95  3.62753e+07
91  96  5.02222e+07
91  97  3.60103e+07
91  98  3.48293e+07
91  99  2.58634e+07
91  100  2.49942e+07
92  0  2.74841e+06
92  1  0
92  2  0
92  3  2.68543e+06
92  4  7.8052e+06
92  5  8.62126e+06
92  6  7.45152e+06
92  7  3.41672e+06
92  8  1.9648e+06
92  9  650785
92  10  1.50111e+07
92  11  0
92  12  6.00812e+06
92  13  4.56366e+06
92  14  5.73659e+06
92  15  4.67824e+06
92  16  1.24495e+07
92  17  1.2799e+07
92  18  465091
92  19  4.7038e+06
92  20  2.7113e+06
92  21  7.99165e+06
92  22  3.55474e+06
92  23  5.98081e+06
92  24  1.37703e+06
92  25  1.60176e+06
92  26  3.3165e+06
92  27  5.63421e+06
92  28  5.3772e+06
92  29  2.90291e+06
92  30  1.80403e+06
92  31  4.0476e+06
92  32  5.85636e+06
92  33  0
92  34  1.24076e+07
92  35  9.47179e+06
92  36  1.03383e+07
92  37  297551
92  38  13480.1
92  39  1.02161e+07
92  40  2.19087e+07
92  41  0
92  42  1.39142e+06
92  43  0
92  44  544197
92  45  1.2072e+06
92  46  1.42589e+07
92  47  3.99393e+06
92  48  2.01432e+06
92  49  2.79671e+06
92  50  9.06047e+06
92  51  1.44621e+07
92  52  3.31472e+06
92  53  1.32301e+07
92  54  8.9913e+06
92  55  4.66635e+06
92  56  1.50975e+07
92  57  1.45593e+07
92  58  2.06043e+07
92  59  6.25254e+06
92  60  1.50225e+07
92  61  1.64588e+07
92  62  2.48445e+06
92  63  1.33384e+07
92  64  2.01917e+07
92  65  1.80128e+07
92  66  2.29144e+07
92  67  2.58627e+07
92  68  1.51356e+07
92  69  1.69244e+07
92  70  7.97384e+06
92  71  3.11278e+07
92  72  1.77534e+07
92  73  1.76911e+07
92  74  3.05673e+07
92  75  2.44704e+07
92  76  1.5706e+07
92  77  2.10454e+07
92  78  2.64968e+07
92  79  2.84899e+07
92  80  1.00321e+07
92  81  1.66044e+07
92  82  9.03331e+06
92  83  2.29249e+07
92  84  1.95292e+07
92  85  2.01451e+07
92  86  1.78138e+07
92  87  2.44379e+07
92  88  2.18631e+07
92  89  1.54549e+07
92  90  2.6233e+07
92  91  1.65634e+07
92  92  2.5144e+07
92  93  2.0602e+07
92  94  2.25496e+07
92  95  2.21204e+07
92  96  3.9267e+07
92  97  4.30527e+07
92  98  4.03951e+07
92  99  3.36759e+07
92  100  2.05671e+07
93  0  0
93  1  0
93  2  0
93  3  3.61193e+06
93  4  1.15156e+06
93  5  4.38896e+06
93  6  6.70736e+06
93  7  0
93  8  8.59976e+06
93  9  3.1242e+06
93  10  699188
93  11  1.08757e+07
93  12  3.16248e+06
93  13  0
93  14  4.4011e+06
93  15  7.4755e+06
93  16  8.44941e+06
93  17  9.13743e+06
93  18  4.34124e+06
93  19  2.38503e+06
93  20  2.28492e+06
93  21  9.20913e+06
93  22  1.81355e+06
93  23  4.28427e+06
93  24  9.90714e+06
93  25  8.29088e+06
93  26  2.80206e+06
93  27  1.05407e+06
93  28  1.36278e+07
93  29  6.76414e+06
93  30  2.71607e+06
93  31  671578
93  32  3.97386e+06
93  33  1.48467e+07
93  34  0
93  35  3.40279e+06
93  36  3.54336e+06
93  37  5.76413e+06
93  38  0
93  39  0
93  40  0
93  41  3.91412e+06
93  42  0
93  43  415888
93  44  237756
93  45  449830
93  46  4.1186e+06
93  47  2.23079e+06
93  48  6.53476e+06
93  49  4.3372e+06
93  50  1.25987e+07
93  51  3.59042e+06
93  52  1.60564e+07
93  53  1.90848e+07
93  54  2.09693e+07
93  55  1.16235e+07
93  56  1.88307e+07
93  57  2.19535e+07
93  58  2.06554e+07
93  59  1.6098e+07
93  60  9.78694e+06
93  61  2.2466e+07
93  62  1.74928e+07
93  63  1.16332e+07
93  64  1.35371e+07
93  65  2.55548e+07
93  66  2.49605e+07
93  67  2.83765e+07
93  68  1.90019e+07
93  69  1.3761e+07
93  70  2.43385e+07
93  71  1.92656e+07
93  72  2.34101e+07
93  73  1.94653e+07
93  74  1.86449e+07
93  75  3.2592e+07
93  76  2.68173e+07
93  77  2.01497e+07
93  78  2.34472e+07
93  79  2.58585e+07
93  80  2.3648e+07
93  81  1.6803e+07
93  82  1.59001e+07
93  83  1.04817e+07
93  84  9.56796e+06
93  85  9.36889e+06
93  86  1.29771e+07
93  87  2.71035e+07
93  88  2.53165e+07
93  89  2.191e+07
93  90  9.71348e+06
93  91  2.52931e+07
93  92  3.20142e+07
93  93  2.27958e+07
93  94  2.83088e+07
93  95  2.758e+07
93  96  4.18213e+07
93  97  4.46356e+07
93  98  2.38893e+07
93  99  3.21297e+07
93  100  2.42063e+07
94  0  5.11958e+06
94  1  6.95476e+06
94  2  5.36514e+06
94  3  4.76017e+06
94  4  0
94  5  0
94  6  4.89665e+06
94  7  1.21109e+06
94  8  0
94  9  0
94  10  2.15009e+06
94  11  5.61624e+06
94  12  7.2691e+06
94  13  6.31881e+06
94  14  6.72557e+06
94  15  3.19789e+06
94  16  8.38529e+06
94  17  4.73317e+06
94  18  8.40165e+06
94  19  755338
94  20  0
94  21  7.67152e+06
94  22  0
94  23  7.57338e+06
94  24  5.1538e+06
94  25  0
94  26  4.35867e+06
94  27  1.08389e+06
94  28  7.13509e+06
94  29  1.00709e+07
94  30  5.39064e+06
94  31  3.17835e+06
94  32  1.30448e+06
94  33  2.69027e+06
94  34  7.0251e+06
94  35  1.09961e+07
94  36  854788
94  37  1.0281e+07
94  38  5.58068e+06
94  39  144350
94  40  4.23993e+06
94  41  4.58631e+06
94  42  0
94  43  4.00343e+06
94  44  1.09772e+06
94  45  378486
94  46  0
94  47  1.74108e+07
94  48  4.3336e+06
94  49  1.26951e+07
94  50  1.02588e+07
94  51  9.23305e+06
94  52  1.20149e+07
94  53  1.71218e+07
94  54  4.29174e+06
94  55  1.49934e+07
94  56  1.75226e+07
94  57  3.1846e+07
94  58  1.13545e+07
94  59  6.68671e+06
94  60  9.15876e+06
94  61  1.67825e+07
94  62  3.67982e+06
94  63  1.01318e+07
94  64  4.43166e+07
94  65  1.65198e+07
94  66  2.83043e+07
94  67  1.64752e+07
94  68  1.75054e+07
94  69  1.40467e+07
94  70  1.60806e+07
94  71  1.57478e+07
94  72  2.85428e+07
94  73  1.43366e+07
94  74  4.18769e+07
94  75  8.95694e+06
94  76  2.00544e+07
94  77  1.35027e+07
94  78  1.55541e+07
94  79  2.2029e+07
94  80  1.31403e+07
94  81  2.17099e+07
94  82  1.53567e+07
94  83  1.38161e+07
94  84  1.27457e+07
94  85  2.06279e+07
94  86  2.00298e+07
94  87  2.52987e+07
94  88  1.92557e+07
94  89  1.77354e+07
94  90  3.38896e+07
94  91  3.12216e+07
94  92  2.68905e+07
94  93  3.30423e+07
94  94  2.27513e+07
94  95  2.24373e+07
94  96  2.86446e+07
94  97  3.39079e+07
94  98  3.02335e+07
94  99  1.8609e+07
94  100  3.28543e+07
95  0  1.89253e+06
95  1  8.3397e+06
95  2  3.62362e+06
95  3  0
95  4  0
95  5  0
95  6  0
95  7  2.9038e+06
95  8  6.05261e+06
95  9  7.04778e+06
95  10  0
95  11  7.15496e+06
95  12  0
95  13  0
95  14  7.28447e+06
95  15  6.97876e+06
95  16  7.59357e+06
95  17  5.72337e+06
95  18  350081
95  19  2.1988e+06
95  20  0
95  21  3.81321e+06
95  22  448168
95  23  0
95  24  0
95  25  0
95  26  4.00311e+06
95  27  3.29036e+06
95  28  3.29807e+06
95  29  3.96853e+06
95  30  5.29753e+06
95  31  4.2383e+06
95  32  0
95  33  6.23939e+06
95  34  1.74407e+06
95  35  855335
95  36  1.01482e+06
95  37  1.26682e+06
95  38  4.95509e+06
95  39  9.68774e+06
95  40  4.1216e+06
95  41  1.00804e+07
95  42  0
95  43  3.69946e+06
95  44  0
95  45  9.34695e+06
95  46  3.40705e+06
95  47  1.65275e+07
95  48  2.70348e+06
95  49  1.9246e+07
95  50  0
95  51  5.74806e+06
95  52  4.84942e+06
95  53  8.24198e+06
95  54  2.58867e+07
95  55  2.31489e+07
95  56  1.34306e+07
95  57  1.77504e+07
95  58  8.01287e+06
95  59  1.54273e+07
95  60  0
95  61  1.16996e+07
95  62  1.47599e+07
95  63  7.57047e+06
95  64  1.89253e+07
95  65  8.81328e+06
95  66  1.98907e+07
95  67  9.70546e+06
95  68  1.59874e+07
95  69  2.27611e+07
95  70  1.67067e+07
95  71  1.7698e+07
95  72  1.14663e+07
95  73  5.16542e+06
95  74  2.07787e+07
95  75  2.05413e+07
95  76  2.70198e+07
95  77  1.73091e+07
95  78  1.5334e+07
95  79  1.8811e+07
95  80  2.5151e+07
95  81  4.29786e+06
95  82  1.88705e+07
95  83  1.85013e+07
95  84  1.73574e+07
95  85  1.72683e+07
95  86  1.48701e+07
95  87  1.45182e+07
95  88  3.18929e+07
95  89  1.63563e+07
95  90  2.70171e+07
95  91  3.56823e+07
95  92  2.30779e+07
95  93  2.36795e+07
95  94  2.91543e+07
95  95  2.27764e+07
95  96  4.24442e+07
95  97  3.4454e+07
95  98  3.63699e+07
95  99  2.3234e+07
95  100  3.07846e+07
96  0  0
96  1  4.62701e+06
96  2  0
96  3  0
96  4  3.75003e+06
96  5  1.93328e+06
96  6  513182
96  7  0
96  8  728610
96  9  0
96  10  8.29048e+06
96  11  4.58499e+06
96  12  0
96  13  1.84159e+06
96  14  1.26351e+06
96  15  5.72184e+06
96  16  2.22917e+06
96  17  8.21967e+06
96  18  684328
96  19  0
96  20  0
96  21  5.44804e+06
96  22  0
96  23  9.38765e+06
96  24  871890
96  25  3.4059e+06
96  26  0
96  27  1.74618e+06
96  28  0
96  29  3.84905e+06
96  30  6.36583e+06
96  31  1.30846e+07
96  32  1.01465e+07
96  33  9.23921e+06
96  34  4.15897e+06
96  35  9.49644e+06
96  36  1.41836e+07
96  37  1.25326e+06
96  38  4.24151e+06
96  39  5.25198e+06
96  40  1.40651e+07
96  41  1.0624e+07
96  42  8.65154e+06
96  43  1.34416e+07
96  44  1.84706e+07
96  45  1.03722e+07
96  46  1.24869e+06
96  47  1.19429e+07
96  48  1.31811e+07
96  49  4.92543e+06
96  50  6.9247e+06
96  51  1.63852e+07
96  52  9.49369e+06
96  53  2.47028e+07
96  54  4.67742e+06
96  55  9.73454e+06
96  56  1.31758e+07
96  57  1.83989e+07
96  58  1.38158e+07
96  59  1.3749e+07
96  60  5.23487e+06
96  61  2.13336e+07
96  62  1.25387e+07
96  63  5.72314e+06
96  64  1.20338e+07
96  65  1.79812e+07
96  66  8.24541e+06
96  67  2.65958e+07
96  68  1.9786e+07
96  69  1.12849e+07
96  70  1.89699e+07
96  71  1.5092e+07
96  72  2.00644e+07
96  73  2.10844e+07
96  74  2.84278e+06
96  75  8.48265e+06
96  76  3.16123e+07
96  77  2.16572e+07
96  78  2.23061e+07
96  79  1.4405e+07
96  80  1.87981e+07
96  81  1.48498e+07
96  82  1.79551e+07
96  83  1.63067e+07
96  84  1.43776e+07
96  85  2.6895e+07
96  86  2.01756e+07
96  87  1.66885e+07
96  88  2.93817e+07
96  89  2.41053e+07
96  90  2.56962e+07
96  91  2.14342e+07
96  92  2.37564e+07
96  93  2.50436e+07
96  94  2.81663e+07
96  95  2.78272e+07
96  96  2.45657e+07
96  97  2.84011e+07
96  98  3.38537e+07
96  99  3.59908e+07
96  100  3.15211e+07
97  0  0
97  1  5.46459e+06
97  2  0
97  3  0
97  4  6.50767e+06
97  5  0
97  6  0
97  7  0
97  8  0
97  9  6.40283e+06
97  10  3.32483e+06
97  11  4.73432e+06
97  12  6.60964e+06
97  13  3.76819e+06
97  14  4.2485e+06
97  15  3.88709e+06
97  16  7.88939e+06
97  17  0
97  18  0
97  19  4.79028e+06
97  20  6.84929e+06
97  21  0
97  22  8.2272e+06
97  23  3.22984e+06
97  24  0
97  25  0
97  26  3.40321e+06
97  27  0
97  28  1.04045e+07
97  29  8.98573e+06
97  30  0
97  31  1.16487e+07
97  32  0
97  33  371714
97  34  7.3049e+06
97  35  2.09005e+06
97  36  9.30208e+06
97  37  6.08121e+06
97  38  1.02392e+07
97  39  9.70637e+06
97  40  7.38873e+06
97  41  5.62597e+06
97  42  1.88585e+06
97  43  1.1316e+06
97  44  1.22925e+07
97  45  4.18404e+06
97  46  9.76564e+06
97  47  1.62674e+07
97  48  1.05711e+07
97  49  2.3622e+07
97  50  5.34287e+06
97  51  1.01342e+07
97  52  6.89513e+06
97  53  1.63245e+07
97  54  2.93614e+07
97  55  1.69027e+07
97  56  1.42178e+07
97  57  1.97557e+07
97  58  7.40359e+06
97  59  7.54976e+06
97  60  2.14145e+07
97  61  1.82057e+07
97  62  9.81414e+06
97  63  1.70894e+07
97  64  1.21128e+07
97  65  1.71073e+07
97  66  1.8605e+07
97  67  2.73039e+07
97  68  1.38753e+07
97  69  9.42923e+06
97  70  1.7001e+07
97  71  1.1024e+07
97  72  1.00249e+07
97  73  1.4486e+07
97  74  2.44395e+07
97  75  1.58703e+07
97  76  1.44041e+07
97  77  2.14054e+07
97  78  2.50458e+07
97  79  3.22273e+07
97  80  1.15695e+07
97  81  9.57453e+06
97  82  1.13822e+07
97  83  1.6033e+07
97  84  7.97225e+06
97  85  7.81436e+06
97  86  2.04238e+07
97  87  1.23559e+06
97  88  2.46564e+07
97  89  1.45644e+07
97  90  1.58498e+07
97  91  2.54693e+07
97  92  2.37995e+07
97  93  2.41979e+07
97  94  1.75745e+07
97  95  3.26693e+07
97  96  3.19157e+07
97  97  2.16394e+07
97  98  3.68004e+07
97  99  3.02676e+07
97  100  2.75493e+07
98  0  2.55578e+06
98  1  0
98  2  0
98  3  0
98  4  0
98  5  0
98  6  680671
98  7  8.26287e+06
98  8  112563
98  9  2.92248e+06
98  10  5.0219e+06
98  11  3.48691e+06
98  12  0
98  13  0
98  14  1.27638e+07
98  15  1.2676e+06
98  16  8.14807e+06
98  17  4.31208e+06
98  18  3.23213e+06
98  19  0
98  20  2.33093e+06
98  21  0
98  22  5.91288e+06
98  23  4.0036e+06
98  24  3.96592e+06
98  25  0
98  26  6.33987e+06
98  27  1.1787e+07
98  28  978342
98  29  2.68682e+06
98  30  1.03078e+07
98  31  4.08762e+06
98  32  3.8876e+06
98  33  8.22877e+06
98  34  4.73628e+06
98  35  0
98  36  6.24257e+06
98  37  5.45679e+06
98  38  4.63074e+06
98  39  4.88463e+06
98  40  7.91513e+06
98  41  1.16661e+07
98  42  1.38707e+07
98  43  2.46019e+06
98  44  0
98  45  7.52342e+06
98  46  5.18148e+06
98  47  2.00203e+07
98  48  1.97142e+07
98  49  6.71744e+06
98  50  9.59197e+06
98  51  1.07492e+07
98  52  1.18777e+07
98  53  7.05479e+06
98  54  5.54507e+06
98  55  1.70781e+07
98  56  1.83406e+07
98  57  1.55716e+07
98  58  1.8201e+07
98  59  1.41946e+07
98  60  3.39598e+06
98  61  6.2604e+06
98  62  1.11711e+07
98  63  1.55515e+07
98  64  6.29898e+06
98  65  1.52778e+07
98  66  2.05377e+07
98  67  1.10799e+07
98  68  1.42459e+07
98  69  1.58929e+06
98  70  1.70715e+07
98  71  2.58182e+07
98  72  5.98364e+06
98  73  1.29468e+07
98  74  1.23619e+07
98  75  2.82757e+07
98  76  1.28673e+07
98  77  1.75869e+07
98  78  1.34313e+07
98  79  1.45768e+07
98  80  8.8333e+06
98  81  1.73461e+07
98  82  1.47738e+07
98  83  7.97259e+06
98  84  1.50452e+07
98  85  1.73489e+07
98  86  2.38397e+07
98  87  1.81209e+07
98  88  2.08916e+07
98  89  8.53242e+06
98  90  2.91246e+07
