row  column  (images_6a.edf Ca-K*images_6a.edf Ar-K**2.3)
62  15  1.7206e+09
62  16  1.74962e+09
62  17  1.56765e+09
62  18  1.82627e+09
62  19  1.65709e+09
62  20  1.76279e+09
62  21  1.8322e+09
62  22  1.92179e+09
62  23  1.69331e+09
62  24  1.83793e+09
62  25  1.7397e+09
62  26  1.9391e+09
62  27  1.71019e+09
62  28  1.95002e+09
62  29  1.82995e+09
62  30  2.02065e+09
62  31  1.91753e+09
62  32  1.90721e+09
62  33  2.03529e+09
62  34  1.95056e+09
62  35  2.08851e+09
62  36  2.19458e+09
62  37  1.93732e+09
62  38  2.1186e+09
62  39  2.19807e+09
62  40  2.03479e+09
62  41  2.20002e+09
62  42  1.96081e+09
62  43  1.88262e+09
62  44  2.16259e+09
62  45  2.34078e+09
62  46  2.31864e+09
62  47  2.56328e+09
62  48  2.24139e+09
62  49  2.17623e+09
62  50  2.26026e+09
62  51  2.28143e+09
62  52  2.2228e+09
62  53  2.09094e+09
62  54  2.28379e+09
62  55  2.17693e+09
62  56  2.22242e+09
62  57  2.19426e+09
62  58  2.11669e+09
62  59  2.24787e+09
62  60  2.20834e+09
62  61  2.16202e+09
62  62  2.40874e+09
62  63  2.19965e+09
62  64  2.15912e+09
62  65  2.11577e+09
62  66  2.00514e+09
62  67  2.00362e+09
62  68  1.68111e+09
62  69  2.37593e+09
62  70  2.57116e+09
62  71  2.50471e+09
62  72  2.65109e+09
62  73  2.97705e+09
62  74  2.91263e+09
62  75  2.77233e+09
62  76  2.69879e+09
62  77  2.52675e+09
62  78  2.70091e+09
62  79  2.86862e+09
62  80  3.2085e+09
62  81  2.98793e+09
62  82  3.21537e+09
62  83  3.27158e+09
62  84  3.03441e+09
62  85  3.20563e+09
62  86  3.13286e+09
62  87  2.97073e+09
62  88  2.91948e+09
62  89  3.02815e+09
62  90  2.60841e+09
62  91  2.64185e+09
62  92  2.80108e+09
62  93  2.45421e+09
62  94  2.18821e+09
62  95  2.03617e+09
62  96  2.47933e+09
62  97  2.03025e+09
62  98  2.29813e+09
62  99  2.04731e+09
62  100  2.19909e+09
63  0  1.77427e+09
63  1  1.75019e+09
63  2  1.7868e+09
63  3  1.61887e+09
63  4  1.6878e+09
63  5  1.60464e+09
63  6  1.65189e+09
63  7  1.77196e+09
63  8  1.7755e+09
63  9  1.80921e+09
63  10  1.61015e+09
63  11  1.78762e+09
63  12  1.86275e+09
63  13  1.93056e+09
63  14  1.72354e+09
63  15  1.84157e+09
63  16  1.84179e+09
63  17  1.8915e+09
63  18  1.65217e+09
63  19  1.75654e+09
63  20  1.75551e+09
63  21  2.03645e+09
63  22  2.04106e+09
63  23  1.76004e+09
63  24  1.88134e+09
63  25  1.69108e+09
63  26  1.82281e+09
63  27  1.80643e+09
63  28  1.75679e+09
63  29  1.93594e+09
63  30  1.96065e+09
63  31  1.91967e+09
63  32  1.93925e+09
63  33  2.06314e+09
63  34  1.99796e+09
63  35  2.11457e+09
63  36  1.9678e+09
63  37  2.0329e+09
63  38  1.87569e+09
63  39  2.09279e+09
63  40  2.14425e+09
63  41  2.44966e+09
63  42  1.92627e+09
63  43  2.22488e+09
63  44  2.09401e+09
63  45  2.25686e+09
63  46  2.45478e+09
63  47  2.66578e+09
63  48  2.37131e+09
63  49  2.36644e+09
63  50  2.42247e+09
63  51  2.46136e+09
63  52  2.3798e+09
63  53  2.1786e+09
63  54  2.25239e+09
63  55  2.38459e+09
63  56  2.52622e+09
63  57  2.44181e+09
63  58  2.26368e+09
63  59  2.29562e+09
63  60  2.15952e+09
63  61  2.38287e+09
63  62  2.25686e+09
63  63  2.38678e+09
63  64  2.36035e+09
63  65  2.11701e+09
63  66  2.20684e+09
63  67  1.85037e+09
63  68  1.82884e+09
63  69  2.26802e+09
63  70  2.46428e+09
63  71  2.77191e+09
63  72  2.86475e+09
63  73  2.92348e+09
63  74  2.83547e+09
63  75  2.91136e+09
63  76  2.7971e+09
63  77  2.7556e+09
63  78  2.84228e+09
63  79  2.52389e+09
63  80  3.06019e+09
63  81  2.77699e+09
63  82  2.92974e+09
63  83  3.30304e+09
63  84  3.06916e+09
63  85  3.08232e+09
63  86  2.73005e+09
63  87  2.81403e+09
63  88  2.98652e+09
63  89  3.12354e+09
63  90  2.94632e+09
63  91  2.83489e+09
63  92  2.77593e+09
63  93  2.40804e+09
63  94  2.7176e+09
63  95  2.41068e+09
63  96  2.13204e+09
63  97  2.37497e+09
63  98  2.58318e+09
63  99  2.42041e+09
63  100  2.43682e+09
64  0  1.87787e+09
64  1  1.75061e+09
64  2  1.9022e+09
64  3  1.78267e+09
64  4  1.62779e+09
64  5  1.70591e+09
64  6  1.79225e+09
64  7  1.87506e+09
64  8  1.82836e+09
64  9  1.73724e+09
64  10  1.72884e+09
64  11  1.58648e+09
64  12  1.79155e+09
64  13  1.75768e+09
64  14  1.5719e+09
64  15  1.91369e+09
64  16  1.9439e+09
64  17  1.95818e+09
64  18  1.84637e+09
64  19  1.83041e+09
64  20  1.77593e+09
64  21  1.79855e+09
64  22  1.76223e+09
64  23  1.85985e+09
64  24  1.82498e+09
64  25  1.6779e+09
64  26  1.77622e+09
64  27  1.88373e+09
64  28  1.90922e+09
64  29  2.05907e+09
64  30  1.86017e+09
64  31  1.92671e+09
64  32  2.03445e+09
64  33  1.95704e+09
64  34  2.03522e+09
64  35  2.10295e+09
64  36  2.18466e+09
64  37  1.93209e+09
64  38  1.91351e+09
64  39  1.98682e+09
64  40  2.04636e+09
64  41  2.30346e+09
64  42  1.84003e+09
64  43  2.00392e+09
64  44  1.9635e+09
64  45  2.2717e+09
64  46  2.38125e+09
64  47  2.41808e+09
64  48  2.26247e+09
64  49  2.4214e+09
64  50  2.4532e+09
64  51  2.60312e+09
64  52  2.36768e+09
64  53  2.21546e+09
64  54  2.36608e+09
64  55  2.06161e+09
64  56  2.379e+09
64  57  2.52176e+09
64  58  2.20657e+09
64  59  2.36378e+09
64  60  2.56627e+09
64  61  2.37228e+09
64  62  2.33248e+09
64  63  2.49878e+09
64  64  2.59123e+09
64  65  2.32482e+09
64  66  2.20596e+09
64  67  2.11896e+09
64  68  1.81257e+09
64  69  2.15365e+09
64  70  2.90577e+09
64  71  2.49408e+09
64  72  2.6573e+09
64  73  2.66181e+09
64  74  2.79682e+09
64  75  2.9182e+09
64  76  2.71937e+09
64  77  3.03671e+09
64  78  2.68863e+09
64  79  2.86487e+09
64  80  3.61292e+09
64  81  2.76148e+09
64  82  3.11286e+09
64  83  3.29644e+09
64  84  3.29135e+09
64  85  3.2324e+09
64  86  3.12605e+09
64  87  2.77784e+09
64  88  3.15302e+09
64  89  3.27956e+09
64  90  3.26186e+09
64  91  2.83464e+09
64  92  2.6105e+09
64  93  2.79623e+09
64  94  2.71592e+09
64  95  2.50636e+09
64  96  2.25236e+09
64  97  2.43195e+09
64  98  2.08159e+09
64  99  2.52379e+09
64  100  2.48125e+09
65  0  1.79677e+09
65  1  1.90205e+09
65  2  1.66445e+09
65  3  1.90663e+09
65  4  1.73936e+09
65  5  1.75667e+09
65  6  1.74145e+09
65  7  1.8261e+09
65  8  1.77003e+09
65  9  1.85339e+09
65  10  1.60992e+09
65  11  1.8578e+09
65  12  1.80043e+09
65  13  1.85712e+09
65  14  1.83137e+09
65  15  1.82812e+09
65  16  1.83913e+09
65  17  1.90447e+09
65  18  1.7623e+09
65  19  1.69859e+09
65  20  1.83268e+09
65  21  1.70674e+09
65  22  1.84394e+09
65  23  1.79189e+09
65  24  1.73207e+09
65  25  1.82988e+09
65  26  1.64108e+09
65  27  1.70794e+09
65  28  1.81147e+09
65  29  1.86193e+09
65  30  1.81228e+09
65  31  1.91105e+09
65  32  1.8874e+09
65  33  2.03959e+09
65  34  1.95565e+09
65  35  1.94877e+09
65  36  1.94245e+09
65  37  2.14685e+09
65  38  1.91178e+09
65  39  1.85046e+09
65  40  2.03751e+09
65  41  1.96517e+09
65  42  2.15725e+09
65  43  2.12886e+09
65  44  2.18436e+09
65  45  2.13319e+09
65  46  2.44907e+09
65  47  2.40215e+09
65  48  2.38149e+09
65  49  2.19908e+09
65  50  2.16017e+09
65  51  2.27385e+09
65  52  2.29868e+09
65  53  2.33766e+09
65  54  2.30331e+09
65  55  2.10565e+09
65  56  2.19986e+09
65  57  2.28511e+09
65  58  2.31873e+09
65  59  2.20174e+09
65  60  2.31653e+09
65  61  2.31311e+09
65  62  2.13924e+09
65  63  2.31178e+09
65  64  2.5452e+09
65  65  2.60844e+09
65  66  2.22594e+09
65  67  2.0142e+09
65  68  1.93386e+09
65  69  2.13051e+09
65  70  2.32764e+09
65  71  2.54466e+09
65  72  2.78628e+09
65  73  2.62973e+09
65  74  2.91385e+09
65  75  2.98759e+09
65  76  3.06792e+09
65  77  2.78325e+09
65  78  2.6634e+09
65  79  2.62886e+09
65  80  2.91427e+09
65  81  2.78068e+09
65  82  2.9394e+09
65  83  3.11835e+09
65  84  3.25345e+09
65  85  3.05228e+09
65  86  3.46157e+09
65  87  3.25832e+09
65  88  3.38206e+09
65  89  3.31151e+09
65  90  3.12168e+09
65  91  2.93545e+09
65  92  2.60179e+09
65  93  2.82813e+09
65  94  2.66842e+09
65  95  2.56316e+09
65  96  2.19236e+09
65  97  2.29967e+09
65  98  2.43319e+09
65  99  2.51905e+09
65  100  2.85495e+09
66  0  1.74315e+09
66  1  1.75717e+09
66  2  1.69134e+09
66  3  1.79162e+09
66  4  1.78927e+09
66  5  1.71391e+09
66  6  1.80759e+09
66  7  1.70151e+09
66  8  1.70608e+09
66  9  1.72642e+09
66  10  1.80144e+09
66  11  1.83232e+09
66  12  1.84534e+09
66  13  1.81344e+09
66  14  1.86456e+09
66  15  1.90307e+09
66  16  2.23226e+09
66  17  1.78494e+09
66  18  1.92653e+09
66  19  1.8145e+09
66  20  1.85643e+09
66  21  1.75316e+09
66  22  1.88136e+09
66  23  1.88407e+09
66  24  1.78941e+09
66  25  1.65345e+09
66  26  1.77376e+09
66  27  1.70345e+09
66  28  1.82883e+09
66  29  1.87623e+09
66  30  1.97342e+09
66  31  1.92141e+09
66  32  1.99758e+09
66  33  1.94315e+09
66  34  1.98488e+09
66  35  2.08461e+09
66  36  2.18333e+09
66  37  2.07205e+09
66  38  2.02039e+09
66  39  2.04817e+09
66  40  2.09251e+09
66  41  2.42211e+09
66  42  2.02941e+09
66  43  2.21593e+09
66  44  1.90922e+09
66  45  2.03441e+09
66  46  2.35933e+09
66  47  2.4185e+09
66  48  2.35764e+09
66  49  2.54077e+09
66  50  2.42273e+09
66  51  2.45654e+09
66  52  2.26236e+09
66  53  2.29133e+09
66  54  2.25753e+09
66  55  2.21359e+09
66  56  2.20968e+09
66  57  2.43634e+09
66  58  2.38488e+09
66  59  2.36667e+09
66  60  2.17276e+09
66  61  2.48707e+09
66  62  2.20719e+09
66  63  2.42756e+09
66  64  2.65999e+09
66  65  2.21377e+09
66  66  2.43042e+09
66  67  2.06518e+09
66  68  1.86512e+09
66  69  2.21415e+09
66  70  2.24446e+09
66  71  2.42994e+09
66  72  2.72689e+09
66  73  2.97789e+09
66  74  2.94581e+09
66  75  3.4542e+09
66  76  2.84873e+09
66  77  2.93225e+09
66  78  2.82847e+09
66  79  2.92225e+09
66  80  2.96414e+09
66  81  2.68673e+09
66  82  2.72596e+09
66  83  2.71339e+09
66  84  2.66891e+09
66  85  3.1405e+09
66  86  3.16259e+09
66  87  3.39671e+09
66  88  2.91569e+09
66  89  3.06408e+09
66  90  3.09082e+09
66  91  3.00092e+09
66  92  2.97458e+09
66  93  2.94717e+09
66  94  2.7341e+09
66  95  2.6029e+09
66  96  2.45377e+09
66  97  2.33347e+09
66  98  2.42692e+09
66  99  2.47296e+09
66  100  2.47489e+09
67  0  1.78719e+09
67  1  1.67287e+09
67  2  1.6916e+09
67  3  1.72704e+09
67  4  1.82512e+09
67  5  1.95277e+09
67  6  1.82299e+09
67  7  1.98531e+09
67  8  1.75041e+09
67  9  1.85047e+09
67  10  1.96447e+09
67  11  2.01966e+09
67  12  1.79547e+09
67  13  1.67514e+09
67  14  1.83114e+09
67  15  1.8393e+09
67  16  1.95168e+09
67  17  1.90991e+09
67  18  1.9028e+09
67  19  1.8262e+09
67  20  1.80713e+09
67  21  1.9139e+09
67  22  1.91321e+09
67  23  2.06337e+09
67  24  1.92401e+09
67  25  1.72179e+09
67  26  1.84557e+09
67  27  1.65681e+09
67  28  1.83052e+09
67  29  2.04136e+09
67  30  1.84966e+09
67  31  1.88922e+09
67  32  1.94303e+09
67  33  2.01278e+09
67  34  2.14854e+09
67  35  2.11788e+09
67  36  2.16554e+09
67  37  1.95381e+09
67  38  1.79487e+09
67  39  2.02414e+09
67  40  1.96569e+09
67  41  2.07406e+09
67  42  2.26148e+09
67  43  2.10439e+09
67  44  2.03525e+09
67  45  2.06587e+09
67  46  2.17454e+09
67  47  2.46283e+09
67  48  2.37176e+09
67  49  2.33728e+09
67  50  2.38406e+09
67  51  2.37204e+09
67  52  2.53697e+09
67  53  2.44798e+09
67  54  2.32225e+09
67  55  2.3348e+09
67  56  2.21581e+09
67  57  2.3469e+09
67  58  2.17091e+09
67  59  2.2004e+09
67  60  2.70511e+09
67  61  2.26199e+09
67  62  2.48295e+09
67  63  2.41438e+09
67  64  2.59403e+09
67  65  2.41932e+09
67  66  2.20671e+09
67  67  2.03661e+09
67  68  1.74066e+09
67  69  1.89268e+09
67  70  2.45861e+09
67  71  2.52874e+09
67  72  2.60236e+09
67  73  2.78183e+09
67  74  2.86329e+09
67  75  3.10525e+09
67  76  2.84277e+09
67  77  2.95355e+09
67  78  2.91758e+09
67  79  2.63025e+09
67  80  2.96207e+09
67  81  2.92744e+09
67  82  2.67112e+09
67  83  3.09585e+09
67  84  3.02684e+09
67  85  3.11935e+09
67  86  3.09563e+09
67  87  2.90671e+09
67  88  2.94259e+09
67  89  3.4449e+09
67  90  3.13556e+09
67  91  3.02167e+09
67  92  2.87326e+09
67  93  2.83145e+09
67  94  2.9962e+09
67  95  2.56414e+09
67  96  2.55237e+09
67  97  2.48044e+09
67  98  2.78088e+09
67  99  2.72977e+09
67  100  2.62442e+09
68  0  1.81744e+09
68  1  1.70772e+09
68  2  1.79057e+09
68  3  1.74091e+09
68  4  1.73845e+09
68  5  1.75802e+09
68  6  1.68392e+09
68  7  1.88149e+09
68  8  1.79197e+09
68  9  2.00639e+09
68  10  1.90129e+09
68  11  1.89809e+09
68  12  1.84362e+09
68  13  1.79494e+09
68  14  1.76841e+09
68  15  2.0151e+09
68  16  2.03789e+09
68  17  1.88492e+09
68  18  1.79914e+09
68  19  1.75683e+09
68  20  1.74461e+09
68  21  1.85216e+09
68  22  1.72622e+09
68  23  2.03072e+09
68  24  1.89314e+09
68  25  1.75072e+09
68  26  1.72235e+09
68  27  1.80206e+09
68  28  1.86592e+09
68  29  1.75122e+09
68  30  1.94411e+09
68  31  1.88264e+09
68  32  1.8138e+09
68  33  2.07189e+09
68  34  2.02802e+09
68  35  2.00271e+09
68  36  2.08833e+09
68  37  1.94879e+09
68  38  1.94587e+09
68  39  1.99695e+09
68  40  2.09867e+09
68  41  2.38031e+09
68  42  2.22408e+09
68  43  1.84759e+09
68  44  1.99743e+09
68  45  2.19916e+09
68  46  2.34015e+09
68  47  2.20008e+09
68  48  2.3341e+09
68  49  2.54961e+09
68  50  2.39527e+09
68  51  2.75485e+09
68  52  2.39178e+09
68  53  2.35984e+09
68  54  2.10867e+09
68  55  2.33912e+09
68  56  2.30915e+09
68  57  2.41039e+09
68  58  2.29852e+09
68  59  2.50902e+09
68  60  2.4145e+09
68  61  2.40267e+09
68  62  2.30817e+09
68  63  2.63158e+09
68  64  2.37613e+09
68  65  2.69842e+09
68  66  2.56382e+09
68  67  1.98746e+09
68  68  1.79346e+09
68  69  1.89061e+09
68  70  2.30783e+09
68  71  2.48869e+09
68  72  2.56389e+09
68  73  2.7677e+09
68  74  2.90119e+09
68  75  2.91305e+09
68  76  2.93905e+09
68  77  2.78041e+09
68  78  2.59862e+09
68  79  2.66135e+09
68  80  3.04938e+09
68  81  2.65261e+09
68  82  2.7532e+09
68  83  2.99487e+09
68  84  2.90383e+09
68  85  3.00143e+09
68  86  3.11856e+09
68  87  3.13899e+09
68  88  2.98768e+09
68  89  3.13559e+09
68  90  2.93001e+09
68  91  3.14706e+09
68  92  2.79419e+09
68  93  2.84165e+09
68  94  2.80162e+09
68  95  2.69145e+09
68  96  2.35035e+09
68  97  2.49008e+09
68  98  2.57297e+09
68  99  2.55797e+09
68  100  2.65523e+09
69  0  1.75311e+09
69  1  1.7265e+09
69  2  1.61903e+09
69  3  1.58992e+09
69  4  1.81602e+09
69  5  1.85727e+09
69  6  1.80547e+09
69  7  1.88633e+09
69  8  1.92713e+09
69  9  1.99547e+09
69  10  1.86367e+09
69  11  1.71076e+09
69  12  1.74678e+09
69  13  1.76072e+09
69  14  1.81675e+09
69  15  1.88258e+09
69  16  1.94831e+09
69  17  1.87667e+09
69  18  2.07109e+09
69  19  1.92133e+09
69  20  1.88981e+09
69  21  1.75581e+09
69  22  1.74156e+09
69  23  1.84686e+09
69  24  1.98891e+09
69  25  1.9002e+09
69  26  1.82082e+09
69  27  1.71989e+09
69  28  1.85869e+09
69  29  1.88776e+09
69  30  1.88192e+09
69  31  1.78708e+09
69  32  1.87104e+09
69  33  2.14251e+09
69  34  2.07263e+09
69  35  2.04871e+09
69  36  1.97345e+09
69  37  1.90285e+09
69  38  1.73819e+09
69  39  2.21518e+09
69  40  2.44649e+09
69  41  2.19669e+09
69  42  2.2407e+09
69  43  2.01433e+09
69  44  1.99387e+09
69  45  2.01157e+09
69  46  2.04957e+09
69  47  2.23403e+09
69  48  2.21645e+09
69  49  2.34778e+09
69  50  2.43889e+09
69  51  2.46692e+09
69  52  2.49956e+09
69  53  2.22783e+09
69  54  2.38411e+09
69  55  2.25775e+09
69  56  2.20426e+09
69  57  2.51855e+09
69  58  2.45248e+09
69  59  2.50074e+09
69  60  2.33256e+09
69  61  2.42732e+09
69  62  2.64872e+09
69  63  2.40295e+09
69  64  2.70888e+09
69  65  2.65995e+09
69  66  2.41103e+09
69  67  1.96449e+09
69  68  1.84607e+09
69  69  1.89765e+09
69  70  2.38706e+09
69  71  2.54178e+09
69  72  2.68843e+09
69  73  2.63242e+09
69  74  2.62053e+09
69  75  2.68946e+09
69  76  2.88976e+09
69  77  2.8498e+09
69  78  2.9716e+09
69  79  3.03823e+09
69  80  2.95651e+09
69  81  2.58002e+09
69  82  2.85493e+09
69  83  2.96997e+09
69  84  3.09985e+09
69  85  2.96821e+09
69  86  3.14026e+09
69  87  3.09206e+09
69  88  3.22364e+09
69  89  3.52559e+09
69  90  3.25829e+09
69  91  2.78746e+09
69  92  3.079e+09
69  93  3.16323e+09
69  94  2.81496e+09
69  95  2.63139e+09
69  96  2.6215e+09
69  97  2.29057e+09
69  98  2.4335e+09
69  99  2.55912e+09
69  100  3.06668e+09
70  0  1.77219e+09
70  1  1.56512e+09
70  2  1.76721e+09
70  3  1.62198e+09
70  4  1.72065e+09
70  5  1.67017e+09
70  6  1.7265e+09
70  7  1.9166e+09
70  8  1.8308e+09
70  9  1.83958e+09
70  10  1.92188e+09
70  11  1.93589e+09
70  12  1.75985e+09
70  13  1.80687e+09
70  14  1.85562e+09
70  15  2.18751e+09
70  16  2.13334e+09
70  17  1.94093e+09
70  18  2.08508e+09
70  19  1.83519e+09
70  20  2.04411e+09
70  21  1.78223e+09
70  22  1.89694e+09
70  23  1.81078e+09
70  24  1.82207e+09
70  25  1.7915e+09
70  26  1.68923e+09
70  27  1.86103e+09
70  28  1.7193e+09
70  29  1.85677e+09
70  30  1.84215e+09
70  31  1.90253e+09
70  32  1.8181e+09
70  33  1.85668e+09
70  34  1.95875e+09
70  35  1.99053e+09
70  36  1.96206e+09
70  37  2.14007e+09
70  38  1.69967e+09
70  39  2.02605e+09
70  40  2.07391e+09
70  41  2.14889e+09
70  42  2.18575e+09
70  43  2.14348e+09
70  44  1.98768e+09
70  45  2.03708e+09
70  46  2.00318e+09
70  47  2.16217e+09
70  48  2.16524e+09
70  49  2.36125e+09
70  50  2.40025e+09
70  51  2.58126e+09
70  52  2.58749e+09
70  53  2.53798e+09
70  54  2.35302e+09
70  55  2.23034e+09
70  56  2.29212e+09
70  57  2.28842e+09
70  58  2.15349e+09
70  59  2.28018e+09
70  60  2.42366e+09
70  61  2.39173e+09
70  62  2.50111e+09
70  63  2.33163e+09
70  64  2.67694e+09
70  65  2.7717e+09
70  66  2.4629e+09
70  67  1.97043e+09
70  68  1.78247e+09
70  69  1.91543e+09
70  70  2.23702e+09
70  71  2.62544e+09
70  72  2.70317e+09
70  73  2.64631e+09
70  74  2.84473e+09
70  75  2.75911e+09
70  76  2.93655e+09
70  77  2.93382e+09
70  78  2.85362e+09
70  79  2.72602e+09
70  80  3.05404e+09
70  81  2.40003e+09
70  82  2.50232e+09
70  83  2.76423e+09
70  84  3.04498e+09
70  85  2.87377e+09
70  86  2.97545e+09
70  87  2.89897e+09
70  88  2.97136e+09
70  89  3.16959e+09
70  90  2.80035e+09
70  91  2.82709e+09
70  92  2.75855e+09
70  93  2.96069e+09
70  94  2.89187e+09
70  95  2.54115e+09
70  96  2.32211e+09
70  97  2.54877e+09
70  98  2.79117e+09
70  99  2.78058e+09
70  100  2.82041e+09
71  0  1.70342e+09
71  1  1.66776e+09
71  2  1.7594e+09
71  3  1.7528e+09
71  4  1.8122e+09
71  5  1.74803e+09
71  6  1.81301e+09
71  7  2.00635e+09
71  8  1.86402e+09
71  9  1.90483e+09
71  10  1.96947e+09
71  11  1.84728e+09
71  12  1.96002e+09
71  13  1.72044e+09
71  14  1.74145e+09
71  15  2.25637e+09
71  16  2.09625e+09
71  17  2.03756e+09
71  18  1.97233e+09
71  19  1.85848e+09
71  20  1.93947e+09
71  21  1.90185e+09
71  22  1.90112e+09
71  23  1.85277e+09
71  24  1.84896e+09
71  25  1.77611e+09
71  26  1.71863e+09
71  27  1.73908e+09
71  28  1.78398e+09
71  29  1.87574e+09
71  30  1.94527e+09
71  31  1.88678e+09
71  32  1.89472e+09
71  33  1.93294e+09
71  34  1.92982e+09
71  35  2.0365e+09
71  36  2.06951e+09
71  37  1.94605e+09
71  38  2.04468e+09
71  39  1.81153e+09
71  40  2.17899e+09
71  41  2.03425e+09
71  42  1.96589e+09
71  43  1.92326e+09
71  44  2.16707e+09
71  45  2.09074e+09
71  46  2.24286e+09
71  47  2.0302e+09
71  48  2.07409e+09
71  49  2.42071e+09
71  50  2.43316e+09
71  51  2.60285e+09
71  52  2.49076e+09
71  53  2.61985e+09
71  54  2.20874e+09
71  55  2.34373e+09
71  56  2.25507e+09
71  57  2.23411e+09
71  58  2.17957e+09
71  59  2.18926e+09
71  60  2.41088e+09
71  61  2.48639e+09
71  62  2.4369e+09
71  63  2.67624e+09
71  64  2.62834e+09
71  65  2.64581e+09
71  66  2.74088e+09
71  67  2.23552e+09
71  68  1.84645e+09
71  69  1.97575e+09
71  70  2.16991e+09
71  71  2.79302e+09
71  72  2.72235e+09
71  73  2.97409e+09
71  74  2.80362e+09
71  75  2.80483e+09
71  76  2.771e+09
71  77  2.91615e+09
71  78  2.8877e+09
71  79  2.89523e+09
71  80  3.0002e+09
71  81  2.67325e+09
71  82  2.51221e+09
71  83  2.68998e+09
71  84  2.76498e+09
71  85  3.20166e+09
71  86  2.77099e+09
71  87  2.87183e+09
71  88  2.89559e+09
71  89  3.01556e+09
71  90  2.87485e+09
71  91  2.95132e+09
71  92  2.80865e+09
71  93  2.92424e+09
71  94  2.80238e+09
71  95  2.62446e+09
71  96  2.48415e+09
71  97  2.44241e+09
71  98  2.77345e+09
71  99  2.66569e+09
71  100  2.87493e+09
72  0  1.68147e+09
72  1  1.69048e+09
72  2  1.66662e+09
72  3  1.64411e+09
72  4  1.71927e+09
72  5  1.80088e+09
72  6  1.848e+09
72  7  1.80389e+09
72  8  1.87937e+09
72  9  1.85244e+09
72  10  1.95438e+09
72  11  1.8715e+09
72  12  1.65371e+09
72  13  1.84677e+09
72  14  1.75377e+09
72  15  2.0211e+09
72  16  2.09665e+09
72  17  2.08401e+09
72  18  1.84621e+09
72  19  1.95173e+09
72  20  1.95173e+09
72  21  1.89993e+09
72  22  1.95154e+09
72  23  1.90757e+09
72  24  1.96539e+09
72  25  1.76293e+09
72  26  1.79541e+09
72  27  1.70169e+09
72  28  1.8697e+09
72  29  1.96778e+09
72  30  2.05004e+09
72  31  1.76371e+09
72  32  1.81619e+09
72  33  1.91552e+09
72  34  1.90517e+09
72  35  2.01043e+09
72  36  2.14688e+09
72  37  2.07109e+09
72  38  1.98167e+09
72  39  2.05663e+09
72  40  2.01154e+09
72  41  2.34379e+09
72  42  2.10624e+09
72  43  1.91028e+09
72  44  2.02991e+09
72  45  1.93707e+09
72  46  1.95859e+09
72  47  2.1386e+09
72  48  2.10785e+09
72  49  2.3999e+09
72  50  2.43649e+09
72  51  2.55248e+09
72  52  2.73039e+09
72  53  2.495e+09
72  54  2.50994e+09
72  55  2.4002e+09
72  56  2.30763e+09
72  57  2.2828e+09
72  58  2.20191e+09
72  59  2.33059e+09
72  60  2.5064e+09
72  61  2.35735e+09
72  62  2.49377e+09
72  63  2.63977e+09
72  64  2.6202e+09
72  65  2.77843e+09
72  66  2.61392e+09
72  67  1.96518e+09
72  68  1.82621e+09
72  69  2.04239e+09
72  70  2.17951e+09
72  71  2.79742e+09
72  72  2.83551e+09
72  73  3.11455e+09
72  74  3.01376e+09
72  75  2.69608e+09
72  76  3.08074e+09
72  77  2.93153e+09
72  78  3.06562e+09
72  79  2.98752e+09
72  80  2.68582e+09
72  81  2.59788e+09
72  82  2.60156e+09
72  83  2.72969e+09
72  84  2.97049e+09
72  85  3.18859e+09
72  86  2.87728e+09
72  87  2.70619e+09
72  88  2.65382e+09
72  89  3.15418e+09
72  90  3.10712e+09
72  91  3.32414e+09
72  92  3.11597e+09
72  93  3.06956e+09
72  94  2.85733e+09
72  95  2.90904e+09
72  96  2.45103e+09
72  97  2.58802e+09
72  98  2.36217e+09
72  99  2.55975e+09
72  100  3.01761e+09
73  0  1.77588e+09
73  1  1.54543e+09
73  2  1.71204e+09
73  3  1.74057e+09
73  4  1.70863e+09
73  5  1.84785e+09
73  6  1.76645e+09
73  7  1.74069e+09
73  8  1.80142e+09
73  9  1.84203e+09
73  10  1.95846e+09
73  11  1.91022e+09
