row  column  (images_6a.edf Mn-K*images_6a.edf Ar-K**2.3)
88  29  1.6117e+07
88  30  4.40233e+06
88  31  1.09065e+07
88  32  1.61434e+06
88  33  7.22015e+06
88  34  1.70957e+07
88  35  1.00293e+07
88  36  1.7625e+07
88  37  1.94935e+07
88  38  0
88  39  1.83695e+07
88  40  1.48994e+07
88  41  7.34462e+06
88  42  1.2976e+07
88  43  1.24953e+07
88  44  9.62574e+06
88  45  1.7008e+07
88  46  1.16502e+07
88  47  7.14425e+06
88  48  0
88  49  2.02556e+07
88  50  8.45747e+06
88  51  9.93224e+06
88  52  6.88058e+06
88  53  1.7952e+07
88  54  2.08932e+06
88  55  1.71958e+07
88  56  1.00234e+07
88  57  1.29145e+07
88  58  5.02667e+06
88  59  415757
88  60  9.32015e+06
88  61  2.45476e+07
88  62  1.07212e+07
88  63  1.18075e+07
88  64  5.76343e+06
88  65  1.89375e+07
88  66  1.32975e+07
88  67  9.63906e+06
88  68  4.77058e+06
88  69  0
88  70  8.29196e+06
88  71  3.50852e+06
88  72  1.39814e+07
88  73  0
88  74  1.77037e+07
88  75  2.9516e+06
88  76  1.34206e+07
88  77  1.78164e+07
88  78  1.67093e+07
88  79  1.6727e+07
88  80  1.77114e+07
88  81  1.048e+07
88  82  2.26599e+07
88  83  0
88  84  1.25949e+07
88  85  1.9929e+06
88  86  1.07855e+07
88  87  1.9107e+07
88  88  4.16576e+06
88  89  8.62792e+06
88  90  4.8173e+06
88  91  7.25494e+06
88  92  2.09738e+07
88  93  1.51418e+07
88  94  1.45357e+07
88  95  1.138e+07
88  96  2.42916e+07
88  97  5.94875e+06
88  98  1.39575e+07
88  99  3.17509e+06
88  100  1.49097e+07
89  0  3.18489e+06
89  1  7.54504e+06
89  2  3.2572e+06
89  3  9.11999e+06
89  4  3.21008e+06
89  5  1.0285e+07
89  6  7.686e+06
89  7  8.68102e+06
89  8  4.91523e+06
89  9  3.31602e+06
89  10  1.00235e+07
89  11  4.00665e+06
89  12  1.30102e+06
89  13  7.66353e+06
89  14  1.67834e+07
89  15  9.63827e+06
89  16  5.24686e+06
89  17  0
89  18  9.93928e+06
89  19  9.48012e+06
89  20  1.28372e+07
89  21  1.13934e+07
89  22  4.69407e+06
89  23  1.44897e+07
89  24  1.61418e+07
89  25  6.60598e+06
89  26  1.24087e+07
89  27  1.64409e+07
89  28  9.50415e+06
89  29  0
89  30  1.35207e+07
89  31  2.08674e+07
89  32  6.25866e+06
89  33  7.41618e+06
89  34  1.38558e+07
89  35  1.37123e+07
89  36  871578
89  37  5.07935e+06
89  38  2.06535e+07
89  39  1.55701e+07
89  40  9.34225e+06
89  41  1.35038e+07
89  42  7.37744e+06
89  43  1.34416e+07
89  44  1.17872e+07
89  45  8.2948e+06
89  46  2.99196e+06
89  47  5.46942e+06
89  48  2.1198e+07
89  49  1.49485e+06
89  50  5.99718e+06
89  51  2.16289e+06
89  52  1.05591e+07
89  53  3.66288e+06
89  54  0
89  55  6.37267e+06
89  56  3.25017e+06
89  57  1.29047e+07
89  58  2.00554e+07
89  59  3.77558e+06
89  60  1.47825e+07
89  61  1.15832e+07
89  62  1.62624e+07
89  63  0
89  64  2.4009e+07
89  65  1.27076e+07
89  66  1.38967e+07
89  67  1.0883e+07
89  68  2.36755e+07
89  69  2.7987e+06
89  70  1.43998e+07
89  71  1.66838e+07
89  72  0
89  73  0
89  74  1.51458e+07
89  75  1.50646e+07
89  76  2.18694e+07
89  77  2.19501e+07
89  78  0
89  79  3.77824e+06
89  80  1.24709e+07
89  81  2.41391e+07
89  82  5.94443e+06
89  83  0
89  84  3.54086e+06
89  85  2.44134e+07
89  86  1.697e+07
89  87  1.31672e+07
89  88  5.65358e+06
89  89  7.93219e+06
89  90  1.41264e+07
89  91  2.03862e+07
89  92  1.33381e+07
89  93  1.21132e+07
89  94  6.2121e+06
89  95  3.01881e+07
89  96  7.59305e+06
89  97  1.34122e+07
89  98  1.14466e+07
89  99  1.94657e+07
89  100  2.06071e+07
90  0  1.02063e+07
90  1  2.19909e+07
90  2  8.89948e+06
90  3  4.3297e+06
90  4  8.97736e+06
90  5  9.06179e+06
90  6  6.28415e+06
90  7  1.32526e+07
90  8  9.40583e+06
90  9  0
90  10  7.30305e+06
90  11  2.26242e+06
90  12  0
90  13  1.22543e+07
90  14  8.8226e+06
90  15  8.40534e+06
90  16  3.95587e+06
90  17  1.5437e+07
90  18  2.69376e+06
90  19  8.81581e+06
90  20  8.8939e+06
90  21  7.53735e+06
90  22  1.01546e+07
90  23  1.39619e+07
90  24  1.31833e+07
90  25  1.33295e+07
90  26  3.73489e+06
90  27  1.08307e+07
90  28  2.04498e+06
90  29  6.69809e+06
90  30  8.68107e+06
90  31  7.15094e+06
90  32  1.76947e+07
90  33  7.55016e+06
90  34  4.19921e+06
90  35  2.01348e+07
90  36  8.5245e+06
90  37  9.45768e+06
90  38  1.12686e+07
90  39  5.03357e+06
90  40  1.55084e+07
90  41  1.05859e+07
90  42  1.34229e+07
90  43  1.0007e+07
90  44  1.25314e+07
90  45  667349
90  46  1.3434e+07
90  47  3.95385e+06
90  48  9.03966e+06
90  49  9.73964e+06
90  50  5.13713e+06
90  51  605141
90  52  1.66269e+06
90  53  0
90  54  0
90  55  5.00738e+06
90  56  0
90  57  9.45133e+06
90  58  1.1054e+07
90  59  1.54299e+07
90  60  6.32067e+06
90  61  4.44637e+06
90  62  2.25146e+07
90  63  1.34599e+07
90  64  4.97392e+06
90  65  1.99799e+07
90  66  1.17075e+07
90  67  1.18414e+07
90  68  1.26236e+07
90  69  8.93168e+06
90  70  1.47154e+07
90  71  1.52893e+07
90  72  1.92851e+07
90  73  0
90  74  7.92839e+06
90  75  0
90  76  1.34332e+07
90  77  0
90  78  1.13001e+07
90  79  1.99047e+07
90  80  2.28113e+06
90  81  0
90  82  1.15415e+07
90  83  9.83131e+06
90  84  0
90  85  0
90  86  0
90  87  1.52499e+07
90  88  2.16894e+07
90  89  2.36689e+07
90  90  2.62291e+07
90  91  8.91651e+06
90  92  2.00055e+07
90  93  1.28684e+07
90  94  1.2483e+07
90  95  8.74654e+06
90  96  1.59527e+07
90  97  1.28004e+07
90  98  6.39007e+06
90  99  0
90  100  1.03856e+07
91  0  4.983e+06
91  1  4.60246e+06
91  2  7.40206e+06
91  3  4.03134e+06
91  4  7.35198e+06
91  5  1.52044e+07
91  6  4.51965e+06
91  7  7.78024e+06
91  8  6.61973e+06
91  9  1.24205e+07
91  10  1.04518e+07
91  11  0
91  12  3.28241e+06
91  13  4.89429e+06
91  14  7.33668e+06
91  15  163930
91  16  5.2583e+06
91  17  1.08938e+07
91  18  6.48777e+06
91  19  1.34904e+07
91  20  1.14219e+07
91  21  0
91  22  1.13878e+07
91  23  7.75879e+06
91  24  5.24267e+06
91  25  1.97171e+07
91  26  4.35966e+06
91  27  1.3052e+07
91  28  1.75351e+07
91  29  9.5051e+06
91  30  1.0073e+07
91  31  1.05286e+07
91  32  2.83261e+06
91  33  1.02794e+07
91  34  7.8303e+06
91  35  1.3951e+07
91  36  5.16242e+06
91  37  1.86734e+06
91  38  1.71615e+07
91  39  8.22029e+06
91  40  1.61049e+07
91  41  6.55641e+06
91  42  1.07598e+07
91  43  7.41408e+06
91  44  1.31719e+07
91  45  4.66491e+06
91  46  1.11018e+07
91  47  554072
91  48  1.35979e+07
91  49  0
91  50  4.18668e+06
91  51  6.62784e+06
91  52  5.52698e+06
91  53  1.02728e+07
91  54  785453
91  55  0
91  56  9.07256e+06
91  57  1.85984e+07
91  58  8.57481e+06
91  59  7.26707e+06
91  60  1.48514e+07
91  61  1.57929e+07
91  62  0
91  63  9.23029e+06
91  64  9.27875e+06
91  65  1.65637e+07
91  66  6.47409e+06
91  67  1.08229e+06
91  68  9.55943e+06
91  69  1.09093e+07
91  70  4.71645e+06
91  71  9.47509e+06
91  72  2.16896e+07
91  73  0
91  74  1.10472e+07
91  75  6.38854e+06
91  76  3.76755e+07
91  77  6.89891e+06
91  78  8.95337e+06
91  79  4.56395e+06
91  80  9.2723e+06
91  81  1.0005e+07
91  82  2.17432e+07
91  83  2.66526e+07
91  84  9.27106e+06
91  85  1.08123e+06
91  86  9.61583e+06
91  87  2.44725e+07
91  88  3.44385e+06
91  89  1.80927e+07
91  90  8.28455e+06
91  91  3.93175e+06
91  92  8.78326e+06
91  93  1.12898e+07
91  94  1.85123e+07
91  95  6.74383e+06
91  96  1.26136e+07
91  97  1.13381e+07
91  98  2.58293e+07
91  99  1.64029e+07
91  100  2.23239e+07
92  0  905846
92  1  1.4534e+07
92  2  1.8933e+07
92  3  5.73818e+06
92  4  1.23161e+07
92  5  0
92  6  9.04705e+06
92  7  1.29335e+07
92  8  2.8988e+06
92  9  5.20332e+06
92  10  1.08474e+06
92  11  1.55339e+07
92  12  1.38655e+07
92  13  1.16839e+07
92  14  3.28501e+06
92  15  4.74619e+06
92  16  1.60234e+07
92  17  1.06027e+07
92  18  1.8257e+07
92  19  8.88783e+06
92  20  1.41633e+06
92  21  1.07415e+07
92  22  5.58688e+06
92  23  8.58342e+06
92  24  1.21284e+07
92  25  7.47868e+06
92  26  5.71262e+06
92  27  1.25586e+07
92  28  2.75987e+06
92  29  1.31747e+07
92  30  1.32805e+07
92  31  0
92  32  1.24406e+07
92  33  1.43576e+07
92  34  1.13704e+07
92  35  1.07629e+07
92  36  1.37758e+07
92  37  1.40942e+07
92  38  5.52922e+06
92  39  1.13196e+07
92  40  0
92  41  1.35109e+07
92  42  9.62516e+06
92  43  0
92  44  8.31008e+06
92  45  1.72572e+07
92  46  1.44239e+07
92  47  1.63611e+07
92  48  1.29413e+07
92  49  8.64894e+06
92  50  1.14454e+07
92  51  1.06263e+07
92  52  3.09134e+06
92  53  1.11964e+07
92  54  9.61966e+06
92  55  0
92  56  5.59363e+06
92  57  1.3908e+07
92  58  8.83391e+06
92  59  9.64441e+06
92  60  1.66384e+07
92  61  5.64786e+06
92  62  4.03931e+06
92  63  3.37349e+06
92  64  1.67831e+07
92  65  1.285e+07
92  66  7.70541e+06
92  67  8.81061e+06
92  68  1.19364e+07
92  69  1.19181e+07
92  70  0
92  71  0
92  72  6.74837e+06
92  73  8.56647e+06
92  74  0
92  75  1.68067e+06
92  76  0
92  77  0
92  78  9.57857e+06
92  79  4.96616e+06
92  80  1.54424e+07
92  81  1.56083e+07
92  82  3.72688e+07
92  83  1.75286e+06
92  84  1.11782e+07
92  85  0
92  86  0
92  87  2.51716e+07
92  88  2.67251e+07
92  89  4.82971e+06
92  90  8.42768e+06
92  91  1.15132e+07
92  92  1.7444e+07
92  93  5.75201e+06
92  94  1.23151e+07
92  95  7.6424e+06
92  96  0
92  97  3.49437e+07
92  98  1.24811e+07
92  99  4.98203e+06
92  100  0
93  0  1.29661e+07
93  1  9.61339e+06
93  2  5.89266e+06
93  3  6.28457e+06
93  4  2.7994e+06
93  5  5.1525e+06
93  6  3.776e+06
93  7  8.48046e+06
93  8  3.32147e+06
93  9  1.40044e+07
93  10  1.54365e+07
93  11  1.47833e+07
93  12  1.12785e+07
93  13  7.12455e+06
93  14  4.22223e+06
93  15  4.0829e+06
93  16  1.60259e+07
93  17  0
93  18  7.81979e+06
93  19  9.41695e+06
93  20  7.83937e+06
93  21  9.61166e+06
93  22  1.44356e+06
93  23  8.88015e+06
93  24  2.93812e+06
93  25  2.21587e+07
93  26  3.5458e+06
93  27  8.26076e+06
93  28  1.01466e+07
93  29  1.18724e+07
93  30  1.17261e+07
93  31  1.43166e+07
93  32  8.38356e+06
93  33  1.00652e+07
93  34  7.38355e+06
93  35  1.28593e+07
93  36  1.4488e+07
93  37  2.87476e+06
93  38  5.84234e+06
93  39  1.36733e+07
93  40  1.60967e+07
93  41  0
93  42  7.95299e+06
93  43  4.72341e+06
93  44  7.52869e+06
93  45  1.4391e+07
93  46  8.6815e+06
93  47  8.13268e+06
93  48  8.54735e+06
93  49  1.74458e+07
93  50  6.21977e+06
93  51  1.99859e+07
93  52  1.32897e+06
93  53  1.13136e+07
93  54  1.19041e+07
93  55  8.37945e+06
93  56  1.2597e+07
93  57  2.39764e+07
93  58  3.9149e+06
93  59  0
93  60  326117
93  61  1.12232e+07
93  62  1.29105e+06
93  63  3.11723e+07
93  64  6.07621e+06
93  65  0
93  66  1.9289e+07
93  67  0
93  68  1.24296e+07
93  69  1.09557e+07
93  70  1.09863e+07
93  71  1.50795e+07
93  72  4.14896e+06
93  73  0
93  74  9.36483e+06
93  75  1.24824e+07
93  76  1.38438e+07
93  77  9.57699e+06
93  78  0
93  79  1.65648e+07
93  80  8.09497e+06
93  81  0
93  82  2.46602e+07
93  83  1.7328e+07
93  84  1.99103e+07
93  85  0
93  86  1.79303e+07
93  87  1.07233e+07
93  88  1.10454e+07
93  89  1.40843e+07
93  90  1.96381e+07
93  91  0
93  92  2.40505e+07
93  93  1.22507e+07
93  94  0
93  95  0
93  96  0
93  97  0
93  98  1.35335e+07
93  99  1.4333e+07
93  100  2.11409e+07
94  0  9.22469e+06
94  1  1.43425e+07
94  2  1.17164e+07
94  3  1.6143e+07
94  4  1.03521e+07
94  5  1.52186e+06
94  6  1.41771e+07
94  7  6.67708e+06
94  8  3.95664e+06
94  9  1.29679e+07
94  10  1.21989e+07
94  11  1.00617e+07
94  12  6.28722e+06
94  13  4.06816e+06
94  14  2.14883e+06
94  15  8.94733e+06
94  16  9.76978e+06
94  17  1.05274e+07
94  18  1.19403e+07
94  19  1.98779e+07
94  20  5.47944e+06
94  21  1.40097e+07
94  22  1.18023e+07
94  23  6.84271e+06
94  24  1.20848e+07
94  25  0
94  26  1.53707e+07
94  27  1.04625e+07
94  28  1.43595e+07
94  29  1.43278e+07
94  30  1.61085e+07
94  31  1.7828e+07
94  32  0
94  33  1.05445e+07
94  34  1.4315e+06
94  35  4.07473e+06
94  36  1.41696e+07
94  37  4.23498e+06
94  38  4.22571e+06
94  39  2.05786e+06
94  40  1.09836e+07
94  41  544002
94  42  5.22743e+06
94  43  1.12874e+07
94  44  5.03859e+06
94  45  2.28143e+07
94  46  2.01178e+07
94  47  0
94  48  1.68795e+07
94  49  2.08554e+06
94  50  6.05812e+06
94  51  2.22707e+07
94  52  1.57817e+07
94  53  1.87341e+07
94  54  9.41071e+06
94  55  1.11131e+07
94  56  0
94  57  6.3987e+06
94  58  1.52325e+07
94  59  0
94  60  1.76694e+07
94  61  1.18787e+07
94  62  1.6871e+07
94  63  9.45363e+06
94  64  0
94  65  6.06945e+06
94  66  1.41679e+07
94  67  8.90318e+06
94  68  1.24937e+06
94  69  3.64004e+06
94  70  7.18458e+06
94  71  1.78319e+07
94  72  6.86792e+06
94  73  1.75016e+07
94  74  8.32442e+06
94  75  618611
94  76  1.34945e+07
94  77  2.67224e+07
94  78  0
94  79  1.38082e+07
94  80  2.56062e+07
94  81  1.92111e+07
94  82  1.24159e+07
94  83  2.42053e+07
94  84  0
94  85  2.3631e+07
94  86  1.62869e+07
94  87  8.36167e+06
94  88  1.75169e+07
94  89  4.82532e+06
94  90  8.52876e+06
94  91  1.88944e+07
94  92  9.67616e+06
94  93  1.49859e+07
94  94  1.69249e+07
94  95  2.25325e+07
94  96  6.55943e+06
94  97  1.86215e+07
94  98  4.42148e+06
94  99  3.14174e+06
94  100  2.09377e+07
95  0  9.14241e+06
95  1  1.42585e+07
95  2  2.31592e+07
95  3  1.58885e+07
95  4  1.92464e+07
95  5  2.05965e+07
95  6  1.0486e+07
95  7  3.74389e+06
95  8  2.75968e+06
95  9  1.90514e+07
95  10  2.01892e+06
95  11  8.95252e+06
95  12  8.30555e+06
95  13  7.2113e+06
95  14  5.60942e+06
95  15  7.21355e+06
95  16  5.38479e+06
95  17  3.36161e+06
95  18  8.15778e+06
95  19  5.94446e+06
95  20  1.71626e+07
95  21  9.17381e+06
95  22  8.46725e+06
95  23  1.3679e+06
95  24  1.14946e+07
95  25  1.22317e+07
95  26  1.02991e+07
95  27  0
95  28  2.23489e+07
95  29  1.03437e+07
95  30  1.49194e+07
95  31  7.16734e+06
95  32  1.57801e+07
95  33  7.48628e+06
95  34  4.508e+06
95  35  8.07363e+06
95  36  1.18854e+07
95  37  7.28731e+06
95  38  0
95  39  1.94917e+07
95  40  1.32763e+07
95  41  2.54425e+06
95  42  1.09679e+07
95  43  7.28637e+06
95  44  6.84854e+06
95  45  1.19082e+07
95  46  6.9543e+06
95  47  4.91299e+06
95  48  6.91475e+06
95  49  0
95  50  1.4056e+07
95  51  5.04426e+06
95  52  1.15188e+07
95  53  0
95  54  8.61034e+06
95  55  1.64896e+07
95  56  3.28724e+07
95  57  1.4683e+07
95  58  888063
95  59  2.03003e+07
95  60  0
95  61  9.6517e+06
95  62  9.20142e+06
95  63  1.75804e+07
95  64  0
95  65  4.79394e+06
95  66  4.74401e+06
95  67  1.47917e+07
95  68  5.593e+06
95  69  0
95  70  4.91931e+06
95  71  9.25292e+06
95  72  1.77979e+07
95  73  2.54717e+07
95  74  1.16837e+07
95  75  1.89694e+06
95  76  1.79163e+07
95  77  1.34877e+07
95  78  1.53164e+07
95  79  2.035e+07
95  80  1.53847e+06
95  81  2.12526e+07
95  82  2.45774e+07
95  83  1.63642e+07
95  84  1.02738e+07
95  85  2.72751e+07
95  86  3.10059e+07
95  87  1.46356e+07
95  88  5.99759e+06
95  89  1.56825e+07
95  90  0
95  91  1.4069e+07
95  92  1.15767e+06
95  93  2.01667e+07
95  94  1.00432e+07
95  95  1.47978e+07
95  96  6.40112e+06
95  97  2.96655e+07
95  98  2.04249e+07
95  99  1.59781e+07
95  100  7.66896e+06
96  0  7.51836e+06
96  1  2.72016e+06
96  2  0
96  3  2.97601e+07
96  4  1.62934e+07
96  5  1.26e+07
96  6  6.24305e+06
96  7  5.73867e+06
96  8  7.0681e+06
96  9  2.13388e+07
96  10  5.47787e+06
96  11  8.78357e+06
96  12  3.84069e+06
96  13  5.30398e+06
96  14  2.30729e+06
96  15  0
96  16  1.07309e+07
96  17  0
96  18  1.05283e+07
96  19  2.32818e+07
96  20  0
96  21  1.2061e+07
96  22  3.79133e+06
96  23  2.19508e+07
96  24  1.55833e+07
96  25  1.17902e+07
96  26  6.01929e+06
96  27  1.56653e+07
96  28  2.19392e+07
96  29  678107
96  30  0
96  31  0
96  32  1.03881e+07
96  33  1.66058e+07
96  34  1.40465e+07
96  35  9.53705e+06
96  36  5.59713e+06
96  37  1.37456e+07
96  38  1.8136e+07
96  39  1.45503e+07
96  40  1.33719e+07
96  41  1.74961e+06
96  42  1.7125e+07
96  43  0
96  44  613566
96  45  0
96  46  1.39986e+07
96  47  1.48117e+07
96  48  1.47988e+07
96  49  1.13836e+07
96  50  3.28646e+06
96  51  1.02646e+07
96  52  1.64276e+07
96  53  3.02695e+06
96  54  1.63399e+06
96  55  1.52407e+07
96  56  2.1006e+07
96  57  8.69624e+06
96  58  1.82922e+07
96  59  1.90191e+07
96  60  1.61724e+07
96  61  0
96  62  1.51545e+07
96  63  6.55024e+06
96  64  1.27921e+07
96  65  1.9955e+07
96  66  1.19387e+06
96  67  8.72368e+06
96  68  154443
96  69  6.40803e+06
96  70  1.52403e+07
96  71  2.52293e+07
96  72  0
96  73  0
96  74  0
96  75  0
96  76  6.51947e+06
96  77  2.72239e+07
96  78  1.80685e+07
96  79  0
96  80  0
96  81  0
96  82  1.16215e+07
96  83  1.77992e+07
96  84  9.05647e+06
96  85  1.44888e+07
96  86  2.04261e+07
96  87  1.13059e+07
96  88  1.30499e+07
96  89  1.60137e+07
96  90  359639
96  91  1.63841e+07
96  92  1.38946e+07
96  93  2.22749e+07
96  94  2.01333e+07
96  95  1.1305e+07
96  96  1.7688e+07
96  97  4.82901e+06
96  98  1.47791e+07
96  99  8.67524e+06
96  100  1.55457e+07
97  0  1.02088e+07
97  1  1.31892e+07
97  2  1.92489e+07
97  3  1.40301e+07
97  4  3.99471e+06
97  5  1.50943e+07
97  6  1.25641e+07
97  7  7.73684e+06
97  8  7.38747e+06
97  9  8.31803e+06
97  10  1.01497e+07
97  11  9.13056e+06
97  12  7.32744e+06
97  13  1.26258e+07
97  14  1.39872e+07
97  15  1.27978e+07
97  16  1.48347e+06
97  17  7.2543e+06
97  18  6.6614e+06
97  19  1.25307e+07
97  20  8.80045e+06
97  21  2.49357e+06
97  22  7.6898e+06
97  23  1.72648e+07
97  24  8.43771e+06
97  25  6.49728e+06
97  26  610412
97  27  8.62151e+06
97  28  1.13267e+07
97  29  0
97  30  0
97  31  0
97  32  4.66877e+06
97  33  1.1725e+07
97  34  0
97  35  1.08186e+07
97  36  2.1753e+06
97  37  1.20879e+07
97  38  1.01543e+07
97  39  1.74523e+06
97  40  3.69987e+06
97  41  6.39172e+06
97  42  8.72909e+06
97  43  318275
97  44  7.71689e+06
97  45  1.10369e+07
97  46  2.26963e+07
97  47  0
97  48  7.66782e+06
97  49  2.61271e+07
97  50  1.60117e+07
97  51  1.4951e+07
97  52  1.82598e+07
97  53  2.12732e+07
97  54  0
97  55  6.85514e+06
97  56  1.58642e+07
97  57  7.44602e+06
97  58  3.87551e+06
97  59  7.09674e+06
97  60  4.8512e+06
97  61  3.32803e+06
97  62  1.10602e+07
97  63  1.31833e+07
97  64  2.33613e+07
97  65  0
97  66  1.47921e+06
97  67  0
97  68  1.29789e+07
97  69  9.86355e+06
97  70  3.47319e+06
97  71  1.36316e+07
97  72  0
97  73  1.42249e+07
97  74  4.9216e+06
97  75  7.9317e+06
97  76  2.3827e+07
97  77  0
97  78  1.20728e+06
97  79  1.05455e+07
97  80  1.61956e+07
97  81  1.16047e+07
97  82  0
97  83  8.19701e+06
97  84  0
97  85  5.19396e+06
97  86  6.60254e+06
97  87  2.17854e+06
97  88  1.07226e+07
97  89  2.49921e+06
97  90  1.36431e+07
97  91  5.92313e+06
97  92  1.94372e+07
97  93  8.66687e+06
97  94  3.77865e+06
97  95  0
97  96  0
97  97  2.19679e+07
97  98  1.66347e+07
97  99  1.64395e+07
97  100  7.12126e+06
98  0  1.1318e+07
98  1  1.38777e+07
98  2  9.10807e+06
98  3  2.44437e+07
98  4  2.04477e+07
98  5  2.23453e+07
98  6  3.19806e+06
98  7  1.98184e+07
98  8  1.02107e+07
98  9  4.22463e+06
98  10  0
98  11  1.75646e+07
98  12  1.04385e+07
98  13  9.33694e+06
98  14  9.86827e+06
98  15  1.54017e+07
98  16  1.04423e+07
98  17  1.55965e+06
98  18  7.95484e+06
98  19  1.47823e+07
98  20  1.80462e+07
98  21  4.59326e+06
98  22  9.13589e+06
98  23  1.62871e+07
98  24  6.5521e+06
98  25  1.10599e+07
98  26  7.18823e+06
98  27  3.22656e+06
98  28  1.61395e+07
98  29  1.70429e+07
98  30  7.00843e+06
98  31  9.50978e+06
98  32  110911
98  33  9.66803e+06
98  34  3.01848e+06
98  35  1.52445e+07
98  36  1.2621e+07
98  37  8.89683e+06
98  38  1.89078e+07
98  39  8.99742e+06
98  40  2.19576e+07
98  41  1.48793e+07
98  42  9.60093e+06
98  43  1.46312e+07
98  44  6.29528e+06
98  45  1.80401e+07
98  46  1.6182e+07
98  47  6.99702e+06
98  48  9.90478e+06
98  49  6.71029e+06
98  50  0
98  51  1.27499e+07
98  52  1.34658e+07
98  53  1.07842e+07
98  54  1.46723e+07
98  55  4.79086e+06
98  56  1.78933e+07
98  57  1.26835e+07
98  58  2.01024e+07
98  59  7.45776e+06
98  60  5.56304e+06
98  61  2.35858e+07
98  62  1.58326e+07
98  63  0
98  64  1.16549e+06
98  65  1.35477e+07
98  66  1.54801e+07
98  67  1.26205e+07
98  68  1.65123e+07
98  69  1.33752e+07
98  70  1.52474e+07
98  71  4.73099e+06
98  72  9.78718e+06
98  73  9.96213e+06
98  74  5.965e+06
98  75  2.18598e+07
98  76  3.34665e+06
98  77  1.62884e+07
98  78  2.72649e+06
98  79  1.27285e+07
98  80  1.16622e+07
98  81  0
98  82  1.5442e+07
98  83  2.63576e+07
98  84  0
98  85  9.52224e+06
98  86  0
98  87  1.5354e+07
98  88  1.94741e+07
98  89  7.61711e+06
98  90  1.16463e+07
98  91  1.89955e+07
98  92  0
98  93  9.14939e+06
98  94  7.42394e+06
98  95  1.34444e+07
98  96  1.99504e+07
98  97  1.96247e+07
98  98  1.57004e+07
98  99  7.06959e+06
98  100  1.97324e+06
99  0  7.72172e+06
99  1  8.96366e+06
99  2  2.82139e+07
99  3  1.9414e+07
99  4  0
99  5  1.28058e+07
99  6  2.10898e+07
99  7  7.86232e+06
99  8  5.7081e+06
99  9  8.00238e+06
99  10  1.13777e+07
99  11  1.46528e+07
99  12  7.1859e+06
99  13  1.05144e+07
99  14  1.19206e+07
99  15  9.32802e+06
99  16  1.96626e+06
99  17  6.80563e+06
99  18  7.60779e+06
99  19  880170
99  20  0
99  21  1.5119e+06
99  22  6.06258e+06
99  23  4.31e+06
99  24  9.46874e+06
99  25  1.7101e+07
99  26  4.4689e+06
99  27  8.66544e+06
99  28  8.54239e+06
99  29  3.25998e+06
99  30  1.28978e+07
99  31  9.93786e+06
99  32  0
99  33  1.55567e+07
99  34  2.27759e+07
99  35  7.19512e+06
99  36  1.4614e+07
99  37  0
99  38  1.0537e+07
99  39  2.4349e+06
99  40  1.74751e+07
99  41  3.75023e+06
99  42  1.06645e+07
99  43  1.36122e+07
99  44  1.23874e+07
99  45  1.30458e+06
99  46  1.73151e+07
99  47  0
99  48  1.18829e+07
99  49  1.27616e+07
99  50  1.58691e+07
99  51  0
99  52  1.52182e+07
99  53  1.49493e+07
99  54  6.89138e+06
99  55  9.75329e+06
99  56  2.0786e+07
99  57  5.48632e+06
99  58  1.74096e+07
99  59  1.98379e+07
99  60  1.10172e+07
99  61  8.56691e+06
99  62  7.99595e+06
99  63  9.51669e+06
99  64  2.36238e+07
99  65  1.31731e+07
99  66  1.8676e+07
99  67  0
99  68  8.37354e+06
99  69  2.71426e+06
99  70  1.22963e+07
99  71  1.30369e+07
99  72  7.18875e+06
99  73  2.00708e+07
99  74  2.70622e+06
99  75  6.12799e+06
99  76  1.37605e+07
99  77  1.76876e+07
99  78  8.22278e+06
99  79  0
99  80  2.75963e+07
99  81  7.27492e+06
99  82  0
99  83  1.54154e+07
99  84  2.23378e+06
99  85  0
99  86  2.16553e+07
99  87  1.54131e+07
99  88  1.07303e+07
99  89  1.97976e+07
